E,vpp,vp,Number of DPs
14.124356878734808,0.36801344199999997,0.170583293,35
12.870364360514364,0.305212721,0.132199585,22
12.555193024962383,0.303671837,0.147292301,30
12.532484244642257,0.188026838,0.092729352,38
12.18458065504511,0.195573196,0.094566554,47
13.75705088030426,0.331427425,0.159283504,48
15.261833594369648,0.4993833,0.25371176,46
13.612191392551626,0.35003651700000005,0.171294466,45
12.10124157517329,0.16515070199999998,0.081054226,25
14.303281179726827,0.37988612099999997,0.190792516,32
13.62775192075334,0.34851539200000003,0.148141757,33
13.74796203122134,0.299385026,0.14778617,38
15.782296935223094,0.444247484,0.222578108,43
12.836756595816924,0.271570176,0.121235624,36
12.739285191517935,0.160271249,0.075917959,33
15.094015570096635,0.464357927,0.198872253,37
13.872172883347213,0.298654094,0.15963909,39
13.989185845481291,0.399107605,0.149524599,38
13.306729105103704,0.310032904,0.13010557,48
13.541931930557483,0.325955317,0.14942582,35
12.746644572833183,0.279294327,0.143854946,39
13.53085778147983,0.39075130199999997,0.186051354,31
13.7736726006866,0.39177854300000003,0.189864039,42
12.370436256758316,0.236781858,0.101401739,48
14.918181896026512,0.34709303,0.18630816,49
14.298881502760816,0.35540984499999995,0.163076445,41
14.376620390392416,0.35315777400000004,0.162147954,43
14.420706430793,0.326982588,0.166968152,46
14.939267189383461,0.40991351,0.228879899,38
13.76835103674043,0.399364426,0.147746667,44
12.454109101406413,0.184589491,0.098181695,39
12.3874539149345,0.22127428700000001,0.101164684,41
13.597958159317127,0.346243576,0.167758346,44
12.69793738037308,0.220286541,0.12350744,37
13.418211337028499,0.24158228999999998,0.106636778,47
13.342171761095843,0.176312201,0.07538458,49
14.367897869665002,0.33917133600000005,0.150551856,35
15.384053155500471,0.351557627,0.176391214,43
15.158061394658198,0.424275309,0.196659714,43
14.521091096546522,0.370482802,0.169793099,35
12.512469060139441,0.242530517,0.126391649,46
12.849742910393628,0.229255244,0.12283577,36
14.34310853323719,0.28666290699999997,0.132061303,39
14.00431747133228,0.400510207,0.168983147,38
15.085439283498516,0.321925342,0.152507588,45
12.540607690128056,0.24912863899999999,0.113215148,48
13.979004341698193,0.208591655,0.092235483,38
14.561486162302687,0.333580702,0.157406792,46
12.941667703276261,0.248140908,0.118252642,47
12.964579755597565,0.297192246,0.127932534,37
12.68827690183664,0.21511075600000001,0.103159919,39
14.436704479943149,0.300076455,0.149485096,40
12.655714584935136,0.198161081,0.093223222,53
12.223870212035102,0.201499655,0.096858121,54
12.701259069597183,0.245375216,0.108177662,32
