0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
111624,116856,121922,132050,140873,150990,161036,167779,218309,227143,238017,752651,1105817,-1,-1,-1,-1,-1,-1,-1,-1,-1
111624,121598,129293,136631,141661,152272,163376,168905,176343,184598,192932,216334,222703,228003,505029,528113,980070,-1,-1,-1,-1,-1
111625,116912,122140,127425,138062,143794,148874,155390,160609,173076,188253,195333,201693,217084,233718,542739,684059,1052793,-1,-1,-1,-1
111641,116937,123196,130405,140190,146707,157059,165040,181240,188112,233538,507958,812494,854694,1245652,-1,-1,-1,-1,-1,-1,-1
111594,118004,127869,132873,140735,151363,158773,164234,173053,178257,184174,190941,353209,384071,453544,512389,564877,978908,-1,-1,-1,-1
111667,116900,123646,128988,140662,145663,153766,161044,171567,178067,199433,204838,209857,218721,543468,778063,-1,-1,-1,-1,-1,-1
111601,116876,121881,127260,132450,141497,150455,155631,160673,167073,176751,182846,191606,203211,229001,474823,494029,664399,807148,-1,-1,-1
111592,120097,126453,135116,141221,148755,156775,174803,198367,506678,842649,909554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111615,117528,124307,132314,141234,148394,155629,165244,170980,184408,195240,203414,218702,740132,-1,-1,-1,-1,-1,-1,-1,-1
110934,116219,124064,133368,139040,147701,157151,163200,170808,176823,188282,199476,268702,551046,650751,722042,-1,-1,-1,-1,-1,-1
110905,115984,120992,126202,137655,142775,159095,167487,178466,185979,191720,197158,202985,208570,461409,751293,903715,-1,-1,-1,-1,-1
111061,116506,121929,131690,137874,143648,152215,157940,163565,171653,177943,184985,190626,195751,555283,906059,-1,-1,-1,-1,-1,-1
111616,116978,122341,127483,132565,143322,150455,160007,165491,170670,177265,183536,193920,217559,632175,817725,-1,-1,-1,-1,-1,-1
110934,116282,123246,128833,139710,149869,155049,173285,189851,197588,205001,212527,682251,-1,-1,-1,-1,-1,-1,-1,-1,-1
111614,116753,122346,127625,132627,142333,148453,164556,171102,176398,181514,188598,195448,207340,584976,771996,801554,994272,-1,-1,-1,-1
111000,117196,123289,128665,135081,144309,152081,157516,167740,177590,182706,550770,724286,742228,787974,-1,-1,-1,-1,-1,-1,-1
110981,116524,121526,126614,135839,142199,153314,158402,178108,183504,202301,209449,515311,653120,1240508,-1,-1,-1,-1,-1,-1,-1
111577,116623,121686,127546,135928,141099,147292,152736,169448,174904,180863,186025,193352,198370,222014,572887,581298,809082,898481,931168,-1,-1
115812,121260,126612,133030,145795,153048,181897,431178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110935,115978,123778,130069,135237,140323,147264,157570,166516,181031,193925,203527,226493,519718,773540,952418,-1,-1,-1,-1,-1,-1
111618,120672,127846,137479,143181,152811,161907,169251,180989,190975,211645,221960,227128,235267,605677,845357,966755,-1,-1,-1,-1,-1
111567,117227,124842,130177,143646,153134,158285,167511,226916,512970,648583,903655,1158036,-1,-1,-1,-1,-1,-1,-1,-1,-1
110955,115955,121632,129498,135051,142009,149228,154889,163533,171870,182854,188282,194970,208805,215052,623191,867993,-1,-1,-1,-1,-1
111015,116583,122062,127225,132513,141642,147323,153552,158701,166174,173987,598274,741587,917301,-1,-1,-1,-1,-1,-1,-1,-1
111621,118249,123595,132156,137190,143274,149392,155422,160485,173397,182262,187656,197698,206635,211671,549751,825080,992762,-1,-1,-1,-1
111044,116081,121084,131249,137593,143932,151425,156671,162442,184360,197641,227948,585810,684704,757701,-1,-1,-1,-1,-1,-1,-1
111622,116728,124716,131298,136304,141895,147136,154689,164720,174483,179523,188673,194441,212563,456438,568538,652265,945065,-1,-1,-1,-1
114998,123188,128810,136656,144728,153797,159270,164333,184917,193460,198516,203927,546140,750689,-1,-1,-1,-1,-1,-1,-1,-1
111624,117062,124888,135625,142934,166230,173261,178856,184363,201267,219392,491264,609266,724965,-1,-1,-1,-1,-1,-1,-1,-1
115057,120280,128675,134129,140197,147820,154016,160101,170773,177087,184765,193399,202400,208924,218707,550846,716266,858553,-1,-1,-1,-1
111637,118561,127073,134012,140729,148213,153260,160369,179325,185302,197490,206392,223833,492493,673803,767808,-1,-1,-1,-1,-1,-1
115205,120206,127925,133677,142117,149592,155588,163860,169682,180892,186621,205218,212885,565576,672168,859874,-1,-1,-1,-1,-1,-1
115141,120147,126159,134960,144283,153414,160743,165859,171223,186034,206990,567107,993809,-1,-1,-1,-1,-1,-1,-1,-1,-1
111627,116916,121929,129804,136200,142739,148802,154365,160080,166496,177659,197469,205357,510752,661803,991283,-1,-1,-1,-1,-1,-1
110901,116005,123731,131023,140094,151700,157664,166001,176658,184077,191534,199473,449019,574859,806187,897301,-1,-1,-1,-1,-1,-1
115580,120630,125676,134863,142773,148116,153422,163119,169789,174923,181731,186943,198678,205977,519629,814364,863625,-1,-1,-1,-1,-1
115159,124635,134105,144070,149429,155920,165381,179307,189986,200197,241415,461550,591575,708950,1196431,-1,-1,-1,-1,-1,-1,-1
111617,117205,123808,134543,141271,146680,154499,165744,175824,185133,214247,233620,239931,617359,1051825,1122651,-1,-1,-1,-1,-1,-1
115739,120753,128249,135974,144665,149844,157642,164619,175259,180827,188712,199498,230539,578229,600418,888125,1031937,-1,-1,-1,-1,-1
111596,118934,124110,137680,147544,152548,158577,166944,174466,179625,187296,196609,586359,778325,922675,-1,-1,-1,-1,-1,-1,-1
111632,118152,128058,137314,144449,152254,162341,167892,177842,186261,192664,231448,269431,643241,1057522,-1,-1,-1,-1,-1,-1,-1
114287,121726,127179,135059,145635,151141,159820,167454,173834,180490,185739,192439,198802,210490,218220,227349,238154,542521,682324,803902,-1,-1
111623,118308,123923,129334,138342,143806,151098,156782,164315,169317,178672,184579,190414,196853,205435,215304,222923,589345,596781,855178,926025,966644
110890,116369,124419,130267,138876,144357,154248,161545,182325,190505,199739,205100,213766,224997,437831,460008,606597,673315,1116670,-1,-1,-1
110961,116059,125442,132037,137803,143966,152302,160862,183479,196387,212315,578456,683003,890853,-1,-1,-1,-1,-1,-1,-1,-1
111658,118169,123430,131378,136765,143428,150506,156269,161439,170988,178311,190676,197438,215731,224681,233827,567992,579337,879918,-1,-1,-1
114718,122285,127366,132643,138561,143598,150693,165615,174779,186096,191758,197682,207261,602924,954756,1121390,-1,-1,-1,-1,-1,-1
115445,121304,128744,138442,146944,154211,160752,172165,182495,201324,534694,635258,908503,1110347,-1,-1,-1,-1,-1,-1,-1,-1
114974,120099,125289,131893,137568,143490,152513,157644,165636,188262,196627,202965,213322,713344,747867,881620,-1,-1,-1,-1,-1,-1
115224,120267,125672,132347,140350,145521,152497,157763,166709,183325,192151,198528,210336,414187,595111,754787,772822,1008085,-1,-1,-1,-1
115703,120703,127047,142619,152230,160936,170685,175692,183668,189994,195787,595495,617600,839032,920413,-1,-1,-1,-1,-1,-1,-1
115738,121450,131106,164549,178893,186934,193221,201820,210238,512573,762403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114667,120662,125996,136791,145076,154670,161367,168041,173726,179764,185743,195168,213969,507821,792497,826227,-1,-1,-1,-1,-1,-1
115051,120267,125313,130538,137127,142769,149637,154913,160308,166238,188527,194989,203641,529090,569896,759699,888122,-1,-1,-1,-1,-1
111590,116592,121900,128521,140017,145819,153199,164671,170190,199860,205712,234851,493556,668827,718940,981874,-1,-1,-1,-1,-1,-1
111632,118344,125258,133081,139404,144847,153115,158184,164981,174012,183623,198096,207858,217102,422048,564604,874073,1170057,-1,-1,-1,-1
115340,123535,130446,139180,145808,155276,161470,166991,176775,195762,202381,214001,600883,696911,855898,966728,-1,-1,-1,-1,-1,-1
115477,120611,125815,131425,142791,149448,154718,165070,172652,177763,188050,197193,203798,701285,751233,-1,-1,-1,-1,-1,-1,-1
115413,121127,130723,141063,149223,156983,163449,169811,180632,191263,204022,209645,564988,576528,771214,989783,-1,-1,-1,-1,-1,-1
114832,123398,128751,143856,149247,159511,180998,191000,199080,211073,609355,979755,1008096,1172924,-1,-1,-1,-1,-1,-1,-1,-1
115419,121726,126891,149184,156842,162617,167969,175983,187335,198270,206450,219990,257260,433883,544562,687082,866026,-1,-1,-1,-1,-1
110895,116455,121657,127509,135061,144796,152583,160188,165469,171349,178323,187520,202214,250158,259090,585240,653507,938990,-1,-1,-1,-1
114667,122473,127475,134112,139476,145660,152359,162234,169393,552502,722467,747372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114730,121195,126199,133514,141680,146682,152444,158405,164105,174204,183518,215161,221874,233757,242166,588545,998706,-1,-1,-1,-1,-1
114895,120058,129462,138276,145777,152777,164027,170054,175058,185188,572374,825665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115091,121240,126254,142835,148760,154010,159071,165729,171723,177092,198182,203182,577315,892219,-1,-1,-1,-1,-1,-1,-1,-1
114984,120799,126066,134774,139785,154211,159211,170334,181023,225484,476353,611399,662214,909025,1224795,-1,-1,-1,-1,-1,-1,-1
114752,120692,125718,132844,142350,149491,158766,164052,185267,205204,210207,234843,245661,752281,803922,863893,-1,-1,-1,-1,-1,-1
114955,121923,126931,132736,139159,150668,157174,172071,177080,198040,206933,216193,221563,226961,234153,555115,814336,827099,-1,-1,-1,-1
115442,120712,129595,144546,160558,169677,185671,190682,197034,203842,440025,542031,617286,862798,926632,-1,-1,-1,-1,-1,-1,-1
114544,119953,127291,133382,138469,147549,153168,159652,165240,170954,179492,187559,193226,484223,692211,868852,981012,-1,-1,-1,-1,-1
114887,122895,130892,136749,143640,152841,163486,169512,179797,186163,192335,201283,402802,485339,673451,857934,1076051,-1,-1,-1,-1,-1
115720,120888,126376,131679,140693,155201,164361,170706,182609,192110,217528,224984,236017,655376,-1,-1,-1,-1,-1,-1,-1,-1
111630,117029,122060,128237,133582,139722,146018,152165,158102,164963,170094,176327,184720,191226,742767,-1,-1,-1,-1,-1,-1,-1
110989,116365,121721,127105,134641,141753,154199,159406,171209,177060,182289,187715,195355,204165,547645,806535,1238374,-1,-1,-1,-1,-1
115607,122984,132434,140770,150174,160052,165792,174982,180198,190129,600402,635348,897615,-1,-1,-1,-1,-1,-1,-1,-1,-1
114580,119683,124731,135936,142586,148514,154123,163145,169372,176871,183320,669277,1052599,1242773,-1,-1,-1,-1,-1,-1,-1,-1
111656,118080,125159,134223,144472,149865,155473,161427,167447,173229,180761,190098,198643,203648,234881,521318,601526,845967,-1,-1,-1,-1
114899,121548,129937,135308,142372,151057,165588,174096,186397,194627,200001,205618,445913,493573,586987,681607,798295,894542,1150268,1168885,-1,-1
111626,119648,124658,132089,138094,149315,155844,162856,167899,179345,188747,194869,200035,205749,218640,230726,539234,816956,835120,-1,-1,-1
115219,123840,128845,137669,145398,152938,163339,172290,181771,193542,198715,256493,500068,570463,789123,937535,-1,-1,-1,-1,-1,-1
115269,121321,126999,132023,141233,149193,154534,162990,170789,178170,199150,207126,218195,585120,726747,992807,1072868,-1,-1,-1,-1,-1
115477,120479,125759,133906,140724,155037,169556,188528,193639,690542,1226054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114952,119957,129244,137211,144019,153454,158873,164208,170657,176946,185160,193386,223599,502983,747303,970128,-1,-1,-1,-1,-1,-1
111647,117260,122497,127520,135481,144407,150397,164004,171577,177520,187143,195626,203453,213729,587623,712897,956069,-1,-1,-1,-1,-1
111615,116686,122782,128670,136151,142530,152852,164979,175194,180583,199125,204876,587870,989985,-1,-1,-1,-1,-1,-1,-1,-1
111611,117638,123719,130633,135920,141212,147936,154331,164220,170756,177125,199913,219441,459997,505291,609135,787588,-1,-1,-1,-1,-1
111618,116627,121892,128582,137774,146772,152130,157288,166215,172870,177973,183574,189204,197269,383918,534588,823304,-1,-1,-1,-1,-1
115365,120523,125535,131528,142108,151119,158496,167179,178388,193623,203156,385882,596581,841803,906085,-1,-1,-1,-1,-1,-1,-1
111627,117111,123263,132498,142749,148506,154297,161890,168327,173971,189067,194421,200979,521901,607159,761236,787765,1019388,-1,-1,-1,-1
114304,119893,124900,133071,141845,147393,152468,157504,164109,169406,174699,184625,466885,834348,-1,-1,-1,-1,-1,-1,-1,-1
114962,119963,124991,131336,141832,149910,158220,165279,171508,179876,514612,559822,754938,831442,1159234,-1,-1,-1,-1,-1,-1,-1
111620,116802,122184,131254,136983,143613,151687,157030,162066,167559,175575,185503,192106,-1,-1,-1,-1,-1,-1,-1,-1,-1
111588,116836,122012,130774,136155,143799,153570,159965,166375,172231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111665,116981,122006,130094,139877,154195,162567,168135,174890,182839,188947,194281,204990,211324,1244540,-1,-1,-1,-1,-1,-1,-1
111624,116906,122198,131695,139003,148749,158135,163224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111612,116878,123556,130115,140794,145976,151274,162279,169079,174764,182049,188120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111625,120786,125993,138012,147474,153046,165886,172050,180625,187721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111614,116863,123199,128284,133292,144704,149733,154742,160689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111653,116969,126302,135110,140837,149598,157205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111637,116921,122574,128875,136075,141078,147248,154233,161978,168936,174910,183956,191137,224689,943470,-1,-1,-1,-1,-1,-1,-1
111630,116939,124633,131627,138182,145792,154171,164827,174255,180153,654724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111657,117295,123666,132134,138114,144016,150856,162019,171303,184104,636942,1056203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111655,120376,126642,133014,139734,145093,153834,161607,175832,506704,887992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111658,117662,125390,132764,141004,146359,151915,158040,164716,172479,177563,192221,216714,486729,809271,1248297,-1,-1,-1,-1,-1,-1
111618,116722,121749,128682,134319,140312,149553,159236,164998,174291,184366,189552,245447,593936,869372,-1,-1,-1,-1,-1,-1,-1
111572,117611,122695,134225,143608,149358,158488,164022,173598,178624,185067,191954,503118,658020,-1,-1,-1,-1,-1,-1,-1,-1
111631,117172,122451,127775,140090,145353,155057,161297,171678,178003,217367,223645,581341,942580,-1,-1,-1,-1,-1,-1,-1,-1
110979,116067,123929,135360,144484,155561,163886,170301,215112,575881,906004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111633,118914,123932,138546,143838,148875,154006,161973,167290,184873,474884,762845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111627,116948,122059,131225,141660,148445,153685,158725,170468,178080,183597,189408,198561,613394,1058877,-1,-1,-1,-1,-1,-1,-1
111632,117381,125887,136076,141894,150673,159122,165917,224111,240486,620913,1111338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110974,116434,122797,127805,135820,141761,147860,157168,164344,170550,435228,602431,855790,-1,-1,-1,-1,-1,-1,-1,-1,-1
111648,120965,125967,131662,136843,144818,152650,159571,168983,174737,181837,189707,196435,468648,704716,1227987,-1,-1,-1,-1,-1,-1
111631,119500,124501,132553,142231,147919,160708,171550,220700,225768,238324,256313,591261,1005970,-1,-1,-1,-1,-1,-1,-1,-1
111638,117201,122529,128931,139024,144613,150654,157909,162955,169111,659975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110898,116367,121375,127003,135151,141946,148444,158453,166137,172466,179074,186014,192773,221956,525980,826461,-1,-1,-1,-1,-1,-1
110884,115902,121113,128053,137000,143067,149212,159110,168644,176898,192681,205579,525205,944219,-1,-1,-1,-1,-1,-1,-1,-1
111645,118451,127751,132864,140916,146058,152022,159695,167002,187508,192657,197663,208908,533832,780538,-1,-1,-1,-1,-1,-1,-1
115579,120609,125857,138916,147239,154435,161869,168747,175419,185304,196574,206845,528969,788714,-1,-1,-1,-1,-1,-1,-1,-1
111634,117481,122806,128973,136168,146713,154610,161808,169573,179423,185152,212066,217209,227067,532733,728560,-1,-1,-1,-1,-1,-1
111644,118452,123812,133477,139765,147963,156830,163889,172212,181859,223739,229143,240276,541795,650541,-1,-1,-1,-1,-1,-1,-1
111619,118971,124103,129261,134669,144171,150010,155963,161451,170660,183040,221769,228029,233365,559523,823468,-1,-1,-1,-1,-1,-1
111630,117207,122320,134162,139597,144838,152417,161075,172446,204316,224965,397529,565829,833082,-1,-1,-1,-1,-1,-1,-1,-1
111644,116671,121932,132120,140876,149616,159257,165195,172904,193893,675682,1174419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111611,117319,122638,132711,139593,146194,151206,158784,165667,186732,195447,200726,207014,220975,232197,652351,1173068,-1,-1,-1,-1,-1
111652,116956,121958,126966,135750,141647,147340,153675,158894,180178,185194,190194,197647,489038,690588,-1,-1,-1,-1,-1,-1,-1
111648,116978,121998,131676,138512,143703,149240,156938,166879,176630,183182,188844,193910,629831,1177637,-1,-1,-1,-1,-1,-1,-1
111595,116935,121943,137168,145562,151460,157735,167833,176322,190120,570534,871559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111617,117320,122546,133660,140948,146151,151547,157611,166070,174890,182511,190400,205643,499787,623926,1109131,-1,-1,-1,-1,-1,-1
111630,117700,122879,131196,136401,142207,150022,155164,164407,169427,174486,181447,186469,194912,202748,525096,792794,-1,-1,-1,-1,-1
111613,116713,121896,129406,136725,142402,147916,157648,163446,171341,184163,190723,196917,203123,230637,627084,1027756,-1,-1,-1,-1,-1
111593,116596,126332,131774,137726,144827,150140,159704,169388,174622,182898,192276,199506,210768,231197,503560,680067,-1,-1,-1,-1,-1
111579,116999,122132,131978,139931,147476,153547,159870,171159,178510,184440,200936,206025,211028,565800,950358,-1,-1,-1,-1,-1,-1
111613,116647,126241,135580,145018,153890,162198,169684,178440,205575,218668,690818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110874,115878,120938,126118,131167,137617,145421,153720,160728,165964,171297,183198,194074,502522,749624,-1,-1,-1,-1,-1,-1,-1
115271,120512,125588,135709,140846,147194,153359,159631,181475,191093,196099,220961,229303,235011,242432,653067,1183722,-1,-1,-1,-1,-1
114662,119920,124941,135004,142361,151725,166921,175190,183625,188886,198403,205710,216662,225805,232850,465928,633016,834939,-1,-1,-1,-1
115271,122161,127190,132934,139960,144964,150209,156559,162044,172219,195320,208124,213180,234457,459069,640132,957312,-1,-1,-1,-1,-1
114614,119847,126958,141077,147475,153013,160110,167137,176365,181883,188061,196068,585215,861642,-1,-1,-1,-1,-1,-1,-1,-1
115871,120897,126402,135403,142390,148017,154253,162142,170787,177348,187711,194359,206261,609206,939840,-1,-1,-1,-1,-1,-1,-1
111624,116682,121901,128806,137092,142773,148271,157717,164780,173098,179508,187266,194122,216643,222745,505840,744130,-1,-1,-1,-1,-1
114516,120366,125451,132613,141460,148155,156567,163800,169270,176175,188371,195632,203970,213280,230181,245313,789079,-1,-1,-1,-1,-1
115433,121857,127151,134177,143074,151185,159264,165139,171023,177644,191609,197010,202187,224000,236170,252242,478827,687543,1096808,-1,-1,-1
114528,119585,126880,136445,142046,147831,156426,161739,167586,188791,214128,542476,694294,1181626,-1,-1,-1,-1,-1,-1,-1,-1
115092,120125,127217,134762,142159,150412,157236,162476,171557,181786,192207,200507,207728,705429,-1,-1,-1,-1,-1,-1,-1,-1
114932,120127,125193,132479,138703,145318,157176,162985,169049,185629,193644,232212,240625,570612,832530,-1,-1,-1,-1,-1,-1,-1
115076,121895,131157,139036,146522,156848,164505,178244,196789,235829,462898,667939,1037914,-1,-1,-1,-1,-1,-1,-1,-1,-1
115843,125364,135976,141402,156485,162804,171949,181139,189554,198532,568287,875457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115553,120554,125624,135441,144135,151838,157582,165180,174244,179427,186315,192888,206204,679647,997606,-1,-1,-1,-1,-1,-1,-1
111613,117013,124688,134833,141770,150196,178069,183869,193556,198966,209271,222265,231398,243803,537718,770230,-1,-1,-1,-1,-1,-1
111619,117421,122602,128586,134174,140141,146060,152474,167988,175765,182135,190196,197816,211647,231696,691321,1073364,-1,-1,-1,-1,-1
114899,120200,126820,138448,146585,152628,157767,164866,180645,190759,196756,203487,208504,218866,224006,563203,890703,-1,-1,-1,-1,-1
115281,121356,126682,131825,140043,149986,158961,164469,170912,189051,213180,221458,227222,525695,787300,-1,-1,-1,-1,-1,-1,-1
115078,120331,129329,136860,141952,147003,152511,159632,165018,172442,184702,191579,210227,609406,835209,-1,-1,-1,-1,-1,-1,-1
114689,119759,125574,131644,138671,144868,151209,159625,165362,181476,191372,196400,204039,229034,769826,-1,-1,-1,-1,-1,-1,-1
111619,120304,125331,133166,139970,145277,150633,157272,165579,172259,192847,200015,222639,246440,491617,729989,-1,-1,-1,-1,-1,-1
115128,120398,126366,135660,141682,148008,153024,158464,165479,171320,177697,186502,211601,222668,228097,245113,498832,733768,-1,-1,-1,-1
115272,120508,126835,135392,140942,148253,153256,158275,163489,173485,181806,190651,201131,213521,698157,1156464,-1,-1,-1,-1,-1,-1
115013,121059,126099,131546,141183,149165,157956,164755,173079,181955,187562,196197,201248,209800,231530,247780,434261,698661,1237346,-1,-1,-1
115571,120631,126131,134834,144012,149072,155157,162250,169845,179617,190170,200511,210160,220699,594905,1030811,-1,-1,-1,-1,-1,-1
111637,116643,123924,140978,160699,169568,184282,194668,217688,529501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110973,116567,121733,131512,137080,146251,157256,162748,187121,196439,204920,212743,770214,-1,-1,-1,-1,-1,-1,-1,-1,-1
111623,116671,121743,126755,137794,144595,150968,160022,177051,188921,207385,673132,1124525,-1,-1,-1,-1,-1,-1,-1,-1,-1
110972,116111,121115,128482,133754,139585,148607,154034,162436,182018,189131,427888,689658,731031,-1,-1,-1,-1,-1,-1,-1,-1
115720,123713,129545,136003,147616,154059,168766,187464,209293,241092,484693,672481,1221779,-1,-1,-1,-1,-1,-1,-1,-1,-1
111641,121566,127059,147364,152610,159322,168132,175782,181544,201038,413443,507607,673255,-1,-1,-1,-1,-1,-1,-1,-1,-1
110978,116312,122996,128127,134570,142938,149008,154535,167005,178719,193811,454247,582495,666756,816017,1066782,-1,-1,-1,-1,-1,-1
111612,121522,128715,138073,144234,151852,157592,168045,177600,185505,199402,208315,522305,637082,773737,1210210,-1,-1,-1,-1,-1,-1
111643,117980,125719,133653,140354,147874,153342,160589,181025,187652,204670,525910,762071,978650,-1,-1,-1,-1,-1,-1,-1,-1
111609,121327,126411,137256,148823,153824,158850,167450,176271,181895,190373,198379,208725,611204,844903,904989,-1,-1,-1,-1,-1,-1
110954,116256,123795,134414,145669,150669,155911,161511,173882,181669,187803,198492,206870,220535,586087,734765,-1,-1,-1,-1,-1,-1
111626,117664,122687,127854,136041,144202,149202,154471,161884,177381,187915,192977,554999,949631,-1,-1,-1,-1,-1,-1,-1,-1
115668,122685,131422,140530,147642,159569,169887,176289,189034,197848,223995,229215,591944,902834,-1,-1,-1,-1,-1,-1,-1,-1
115396,120489,125587,131436,136548,146870,153854,159678,184820,192534,198403,210443,654372,924501,-1,-1,-1,-1,-1,-1,-1,-1
115448,120465,126694,139147,145413,151738,160418,189266,194323,199397,453376,540781,725099,879266,-1,-1,-1,-1,-1,-1,-1,-1
115144,121043,129556,139238,144750,153675,187071,214914,485162,646980,934701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114565,119634,129154,136181,143029,148234,154725,159989,165310,170350,178727,185350,194025,622298,689608,974173,-1,-1,-1,-1,-1,-1
114593,119750,125719,133699,140889,148584,154131,160041,170869,176421,184525,204142,212020,468883,699219,796833,1164679,-1,-1,-1,-1,-1
115254,120423,126304,136040,143520,151541,161097,167274,173832,182644,200371,208314,544448,854641,1076262,-1,-1,-1,-1,-1,-1,-1
115368,120371,129019,144099,149699,155182,162729,169326,175296,181082,186087,195811,211094,498256,743398,748850,-1,-1,-1,-1,-1,-1
111631,116682,121758,127509,134702,140936,146120,151134,157922,163607,168647,188518,204982,210291,246012,496698,516827,666962,736164,1133584,-1,-1
111641,118132,126550,138710,147458,154533,159991,168424,176781,182211,189437,194897,201879,210780,219258,633029,680742,1049078,-1,-1,-1,-1
115144,120216,126448,133979,139156,146879,152178,158922,164364,172875,180090,194027,199610,211617,220580,232199,241286,634177,683657,1152238,-1,-1
115424,120536,126742,134658,141553,146691,155894,165208,172996,178340,188142,193490,199367,213077,256534,266158,554368,653445,669486,1188447,-1,-1
110904,115933,124472,134631,139882,151059,156388,162314,168799,173826,179960,185829,191484,197121,204860,213904,224620,230676,453444,644767,789476,796811
114847,121442,126785,140285,150819,161134,167218,172316,179801,185079,198381,555548,615727,894754,1185981,-1,-1,-1,-1,-1,-1,-1
114589,124452,137577,142672,148365,154909,162173,168588,176613,182327,231139,245147,522184,717046,754786,-1,-1,-1,-1,-1,-1,-1
115168,120874,126218,132029,140885,146283,151471,159561,171645,606899,900198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110981,116544,121583,127225,133818,142255,147991,154701,160945,166539,172067,183011,188723,196646,216706,417696,586571,891992,-1,-1,-1,-1
114859,120992,126560,139896,145946,151164,156791,163312,169649,176708,185805,197134,206117,215224,223785,622928,668236,1095589,-1,-1,-1,-1
115037,120041,125080,131098,139085,147357,152588,159055,164316,172621,186223,195559,498702,628980,795304,859025,-1,-1,-1,-1,-1,-1
