E,vpp,vp,Number of DPs
36289.349453963056,15.6771727,10.3605547,7
33082.019929695234,13.8975024,9.3053989,9
31926.22777761268,13.6761961,9.1460056,9
29609.155657780368,11.4091251,8.1659355,7
33098.25528943959,13.369265600000002,9.1236115,7
34478.909451251595,14.8235636,9.8507605,8
33116.99521238886,14.1280298,9.3962927,9
35233.66096322859,14.977686900000002,9.9311152,9
37198.00028792548,16.2462463,10.4171991,6
32692.360890893513,13.386390200000001,9.0919962,11
39552.90962854482,17.6201891,11.2405109,7
36825.93811421076,15.886622899999999,10.3197184,9
33843.24415932149,14.005520400000002,9.2948599,6
38931.719343864395,17.192066699999998,11.0165701,6
31569.83282582038,13.602427,9.0063715,6
35229.12345026259,15.4440112,10.0509901,7
31169.756947812402,12.343089800000001,8.583519,8
31569.506374391436,13.9963002,9.0893621,5
36488.13112875285,15.177916999999999,9.917943,7
31812.663373107975,14.2294617,9.4107828,7
27750.980505145882,11.3906827,7.8511009,2
34807.551200747424,15.1845036,9.7677708,5
27716.871354815667,11.968977200000001,8.0460615,8
26360.73371347766,9.4292248,7.0699425,7
32126.156278274084,13.291544899999998,8.9220648,9
33035.81748945155,14.980322300000001,9.8362703,7
34480.303849823504,13.5299759,9.2158222,8
33060.381108517446,14.1675486,9.3646774,8
30358.75833519086,13.252026100000002,8.7336912,6
36078.50367188044,15.8352489,10.2248735,9
33411.69178695737,14.4705272,9.554368,5
33367.19058698409,13.7565508,9.1710339,7
30801.285692165147,12.970123699999998,8.6849508,6
26674.241379742107,9.9693175,7.3478928,6
30193.53757862992,11.654142400000001,8.2410212,5
30838.268004526675,12.818634,8.6177683,7
37199.046224007834,17.2592492,10.879571,8
28666.84297198191,12.9016242,8.4926252,8
30353.536137260362,12.63553,8.588788,7
30401.964051137027,12.7975578,8.4820871,11
31133.200276898122,13.5260244,8.948411,4
32542.335768225566,14.135933399999999,9.3699465,9
34767.01435510559,15.2108493,9.9653654,6
34224.72018620555,15.720644,9.9548273,6
27743.931699131597,11.3090105,7.8550529,8
31889.60074597766,14.070067900000002,9.1486397,6
36002.987445669794,17.1011729,10.7293987,5
27460.69197820566,10.0720665,7.3281331,7
30359.01287861716,12.6315779,8.4070005,9
35697.10628409129,17.041894499999998,10.8176575,3
32470.87470972677,14.889428200000001,9.6057425,8
31392.795285188342,14.2623939,9.192111,5
28788.965990493696,12.4879923,8.3147898,6
31217.619772193277,14.1780867,9.2751007,8
34988.031271748696,16.389832,10.402709,7
33136.85294712973,15.1054659,9.7848959,5
26949.878404500585,11.4565475,7.85637,7
29088.1345057165,12.244292000000002,8.3885584,6
31550.560558083518,14.449450500000001,9.4015617,5
32420.88288615737,14.1978464,9.3238411,6
32868.892606417816,15.338627299999999,9.8099241,7
33993.69397453845,15.1054654,9.7598667,9
30226.862366570127,13.7855315,9.0155926,6
29377.09106675568,12.5815205,8.4293947,7
30346.696379408437,14.0647998,9.1170254,7
31734.220527536618,14.6206994,9.4028788,10
28152.36331774281,12.6157708,8.4096355,5
31416.845442215614,13.652484399999999,9.073554,9
27068.661471034568,11.3722403,7.7931395,6
31835.89589181254,13.9515114,9.2105532,6
31554.01689383063,14.282153099999999,9.2395334,5
30652.10109084662,14.3849024,9.2303123,6
30446.76194540554,13.6182347,8.9918814,8
22815.605241782705,7.9749267999999995,6.0608916,5
31417.383096812602,14.039771000000002,9.1855249,8
31033.62818793797,13.478601,8.9787083,3
29960.496975385464,13.7512823,9.0406218,4
33187.04976605653,15.1976762,9.7598667,9
28257.286353667565,11.4815765,7.9288216,7
25815.274721856356,9.7822611,7.1252694,6
33434.28542983829,14.9249954,9.6031084,8
33923.17250543936,15.3873672,9.8059721,9
26651.61481117502,10.8558593,7.5481219,10
26803.094933605284,11.6910267,7.8023605,8
30570.917786982718,13.586619299999999,8.9879293,6
29632.437948345018,12.5433192,8.2634153,9
28751.144379767615,12.042745799999999,8.3358669,8
23352.371899141894,9.4279075,6.766964,9
30170.953730323665,13.794752599999999,8.9839773,8
22132.649937678114,8.0131282,5.8804216,11
31805.02608530229,13.378487100000001,8.952363,7
31748.402573795403,14.0450397,9.1236115,8
27719.58561503864,10.5107269,7.6166215,8
37031.06990205267,17.417324100000002,10.9875889,5
32267.886771666355,13.7288885,8.9800262,7
29431.83938115415,11.9386792,8.1250992,9
26962.145697352447,10.4962365,7.3650174,9
31067.72371814268,14.167548700000001,9.186842,6
34675.354698016105,16.5176096,10.3724108,7
33280.15655312605,15.1265426,9.6162815,7
32433.22622642199,13.008326100000001,8.9984684,7
37776.72660573596,17.3580456,10.9651947,4
31804.22727423157,14.0964141,9.2803698,4
30986.639935389365,14.1056356,9.315937,6
30846.971540680293,13.5312934,8.9997854,5
34578.32930555741,15.0172067,9.8178282,3
31900.88705490098,14.5772285,9.3607254,5
34658.48134155315,15.3359924,9.9311152,4
34009.52611871586,13.765772300000002,9.193428,2
28770.634834374225,12.8871341,8.6296244,6
38435.05626975371,17.6781492,11.2945194,3
30008.76747370723,12.657924699999999,8.4992123,3
37535.65208258507,16.8337617,10.8097544,7
31532.965446496633,13.603743999999999,9.0524769,5
31206.389670408018,14.2426343,9.3488693,6
34712.13729468577,16.578205099999998,10.4461794,3
30606.449971129798,13.536562,8.9326029,6
34287.95393839336,16.449110599999997,10.4079781,5
32061.187800726653,13.859300600000001,9.1064863,5
30315.180555964038,13.8777428,9.1683998,6
31610.226787305717,13.6841002,9.1275635,6
30998.566010805083,12.2877633,8.6243553,6
31437.967329759624,14.226827100000001,9.3370142,3
30410.42830478747,13.5694947,8.9642181,6
27660.05042233917,11.970294,8.1540794,5
34883.300306465935,15.8602777,10.2169695,7
33567.29118893072,16.2159481,10.0760183,6
29163.78405835673,12.5327807,8.2923956,3
33866.00824582409,15.2424641,9.9442883,7
25076.82680570181,10.5278518,7.3781905,2
26204.248017091628,9.6123295,7.1002407,5
27246.364439463447,10.9019647,7.5889583,2
25914.860318366318,10.4804289,7.4111228,5
32183.965546248568,14.0595298,9.1341496,8
31269.606205586802,13.5484185,8.9062576,4
27594.449049687024,11.3933175,7.9564848,2
24618.938623850983,9.5504162,6.9224052,4
35054.437849658905,16.3318701,10.277565,4
31231.91362778813,14.4204702,9.2777357,4
28418.956948322055,12.6710968,8.457058,4
32471.122929464695,14.380951,9.3897057,6
27966.257207904342,11.3972695,7.8734951,8
31386.448937236713,13.9383383,9.0340347,6
34434.2138960133,15.7351346,10.1379318,4
22125.76147977915,8.5558556,6.1978908,5
29548.315483805163,13.2335839,8.6638746,5
21924.75612283742,7.9696579,5.7987494,5
33401.623615261364,16.1527181,10.1339798,3
28853.50227924705,12.999105,8.5637598,2
27424.4700578957,12.0058612,8.0342054,7
26569.813462937153,12.2561483,8.0829458,3
24826.57663516853,9.7308865,7.1186829,6
31618.163983583585,14.0661168,9.1446886,3
27859.891292359258,11.2747602,7.8866677,5
35873.30095746799,17.0629716,10.6740723,3
29633.040542943778,13.852714500000001,8.952363,3
35533.00847372938,17.0274043,10.6200628,5
30839.64057516535,14.006838400000001,9.1236115,5
27185.16843158925,10.9783681,7.7259574,4
30874.70023717034,14.7945829,9.3897057,2
25041.092962723804,9.9521923,7.1134133,7
31524.14641787658,14.689199,9.433177,4
33295.55870792999,15.6969323,9.91926,6
30652.037904624547,13.166401400000002,8.6981239,7
32187.95813706506,14.599622799999999,9.4647923,6
22751.020199142302,8.5281923,6.3256688,3
32568.031176793927,15.5572986,9.9100389,3
30662.517466644673,13.8250508,9.0011024,6
31135.372830670694,14.5416617,9.2922258,2
27666.73498595538,11.4815762,7.9340906,2
32449.28130652462,14.8617654,9.5056286,2
25965.518112785598,12.4300313,8.0118113,1
27156.288094933134,11.6686328,8.0157633,3
30560.2709878684,14.14252,9.2276783,6
25041.449958434485,8.5439998,6.6102052,1
34170.75340274818,15.628432799999999,9.9706345,5
33339.46060825016,15.471674,9.8612986,4
31356.521647334837,14.474478699999999,9.2764177,5
36336.22374322067,17.040577,10.6846104,8
29978.85504181979,13.446986200000001,8.7850657,7
24627.901632647434,8.728422,6.524581,3
29706.95872188939,14.0318671,9.186842,6
31114.927757414844,14.1715007,9.066968,5
30179.34947583994,14.691833500000001,9.2935429,4
27427.696281439858,11.7661126,7.914331,2
31807.475467801945,15.2819834,9.672925,4
33891.508224628036,16.1184683,10.276248,4
30788.291298132146,13.7117629,8.9958334,6
32172.527952942633,14.1794048,9.2500725,5
31966.02944263932,14.4968733,9.4015617,7
26090.337923333886,9.7242999,7.1555672,7
27129.32747627748,10.9467528,7.6693134,5
28223.97492149069,12.5446362,8.4517889,3
32825.31055952675,14.8327842,9.4898205,5
31843.236335993264,14.7827272,9.4107828,6
29325.75801543532,13.415371,8.8087769,6
28794.045030715577,13.0741901,8.4886732,4
28802.529467844215,12.3444076,8.2568293,2
28945.31643952626,12.9108457,8.5545387,5
27810.916443027003,11.665998,7.9551673,4
33680.77893173689,15.6402888,10.037817,2
27633.482730263404,12.8634229,8.5505867,3
31292.689526199025,14.4876523,9.2830048,4
31079.52554130026,14.0858755,9.2171392,1
32294.45092430543,14.8709855,9.5372429,3
30990.741076696377,13.7104459,9.1473227,3
31672.07160876051,14.701054599999999,9.3238411,4
34582.186869507736,16.4161777,10.3539686,2
29787.457235853915,13.0676041,8.7402773,3
24871.779785279206,9.3119855,6.8921075,4
34139.44835026612,15.9169211,10.2222385,5
26929.141780514532,11.145665399999999,7.5691991,2
32146.602415695892,14.9513412,9.5596371,6
30030.478133031236,12.7922888,8.6559706,2
30720.25333167586,13.5075817,8.9721222,5
28237.17738247866,11.9017947,8.1395893,7
34969.80671665593,16.409590700000003,10.3882179,7
30765.50056285981,13.7025419,8.9088917,4
26283.03134955318,10.9348972,7.619256,4
32409.87890870666,14.2413173,9.2052841,6
26009.773563818173,11.1904533,7.7536206,4
32526.934760538763,14.4692097,9.2843218,6
31083.299172391035,14.042405599999999,9.1222944,2
29922.249713541387,13.7881665,9.0419388,4
23550.105973090092,9.6650212,6.6141572,4
27670.617920162316,11.4354708,7.8497834,6
30818.143247309756,13.7486477,8.9681702,6
26024.314241116772,10.945435799999998,7.494113,4
24796.209085306044,11.066627,7.5204587,2
31748.429001164484,14.9776873,9.6044254,2
30743.317015184675,14.6944685,9.437129,2
25730.163990404842,10.3012769,7.3426237,1
34898.357686773306,16.5623975,10.4330063,6
30727.75797803628,12.759356,8.5242405,7
25877.717739381915,10.8400517,7.5389009,2
27582.802919272737,10.8861573,7.7009287,6
36683.23093578387,16.9668088,10.6648512,6
29697.67724447189,13.1571808,8.7284222,4
34243.57847846447,16.1079292,10.2327766,5
33079.45230204258,15.6455579,9.9614134,2
27115.97337673062,12.0203519,8.0012732,6
29211.289708213306,13.3455543,8.6730957,2
31940.676721548283,15.2174353,9.6149635,1
33338.79511457666,15.963026500000002,10.0984125,5
33418.31888351667,15.5283184,9.8784237,4
31096.588410497305,13.329746199999999,8.9879293,4
31504.32747204623,14.216289,9.1591787,2
32973.80921570201,14.909187799999998,9.5767622,5
33602.86956582513,15.748306699999999,10.040451,4
27245.531955928935,12.1323214,8.0592337,5
33286.14030009034,15.7456727,10.0549421,4
32409.887458099212,14.9302645,9.6215506,5
32363.016453154163,15.271445199999999,9.7664537,4
34881.298143012114,16.6993966,10.4554005,5
24731.588700618104,9.1644477,6.7050509,6
28577.183904214613,10.5291694,7.6153045,5
28740.00263497013,12.706663599999999,8.3846064,4
29119.748289025254,13.1505942,8.5966921,5
26857.098670355947,10.725446699999999,7.623208,2
26382.118822690663,11.3327217,7.7773323,6
26229.149080559302,11.0495027,7.6376987,3
29124.06878782673,13.6327257,8.9023056,4
28760.215978153898,13.0425754,8.6204033,7
