E,vpp,vp,Number of DPs
144.8867054485925,2.09001564,1.04500782,9
67.5355389371782,0.75490355,0.35433039,9
116.31842112015401,1.8967445499999998,0.85437161,9
84.95513304758609,1.39676917,0.64739895,8
139.80232573819129,2.089818,1.04481018,9
131.71150609923512,2.09001564,1.04500782,6
129.9524962338906,2.08138632,1.0363785,8
147.1929816086145,2.08606326,1.04105544,9
128.73555532852262,2.09001564,1.04500782,5
104.67376405059713,1.99614673,0.95654052,10
154.28077111129844,2.09001564,1.04500782,7
66.32410299587806,0.39727951,0.17489257,5
99.91909736673378,1.88218672,0.84402961,6
182.93211457415407,2.09001564,1.04500782,9
115.2638936702389,2.0463419,1.002388,11
135.58308123558547,2.09001564,1.04500782,6
76.68220165062446,0.664987,0.35551608,6
74.76353633854978,1.27813202,0.57276493,7
73.07027041162236,1.11391091,0.53640312,9
70.84784946427621,0.60326412,0.27580988,8
82.51963224225187,1.37661207,0.68995285,8
145.0142302173687,2.0856680799999996,1.04066026,6
80.2680573234923,1.02386266,0.47942305,8
156.52965392397616,2.09001564,1.04500782,5
68.43833975981184,0.40696284,0.19406159,7
115.06474160363535,1.9952245899999999,0.952654,5
85.17902068738397,1.19322187,0.51881504,5
96.04960836197685,1.7628249500000002,0.77776146,5
85.52482810925807,1.5328626,0.69034809,8
66.80790155944167,0.38436842,0.18734255,4
69.42693862925987,0.47520715999999996,0.22884248,5
91.02984179147398,1.2712153700000002,0.5764538,8
68.65722951031847,0.45893655,0.28700826,7
67.49565650457242,0.43555167,0.20763141,5
64.67895952006822,0.3805478,0.17133544,9
137.85350624979927,2.08896172,1.0439539,7
137.10451930863547,2.09001564,1.04500782,7
160.4995289654545,2.08527278,1.04026496,11
98.17974862728336,2.08263791,1.04375625,4
133.038424765526,2.09001564,1.04500782,9
105.48821649357173,2.07677519,1.03176737,10
120.39588154608961,2.08586561,1.04085779,9
124.38120087557206,2.08830297,1.04500782,7
89.66559609327787,1.05119989,0.46848813,9
158.9112453887096,2.0863926399999997,1.04467845,11
153.41853943786106,2.09001564,1.04500782,11
126.21245088820937,2.06709182,1.022084,8
154.25035075462233,2.09001564,1.04500782,6
79.06507913633747,0.6888988899999999,0.37086448,13
79.49432531568611,0.8118836300000001,0.4501096,10
146.20580706876947,2.09001564,1.04500782,6
143.50725897194206,2.09001564,1.04500782,9
192.21256276900766,2.09001564,1.04500782,9
168.46675511958352,2.09001564,1.04500782,7
129.05136557799665,2.0817157,1.03670788,11
88.053025649225,1.67541159,0.80022413,10
188.34789305030554,2.09001564,1.04500782,6
132.4600296541161,2.08461403,1.03960621,7
176.06610817358126,2.09001564,1.04500782,9
79.14664126947547,0.99329758,0.47276986,8
69.81649596032773,0.48765714000000004,0.24050198,13
65.24418142067968,0.35801926,0.19966079,11
75.11470636212525,1.25033366,0.57190859,9
92.50072186414512,1.61243707,0.72875202,5
152.6559810888005,2.09001564,1.04500782,7
65.06289244600843,0.56294987,0.26928845,8
74.10425619930322,0.67763463,0.40557951,7
193.88758714091892,2.09001564,1.04500782,9
159.17935595671636,2.09001564,1.04500782,8
69.92627427317126,0.69456396,0.34892881,7
85.63698144164316,0.80812883,0.44042626,10
96.14273685540134,1.74774003,0.79007965,10
121.10953872727032,1.47337932,0.83546609,7
