E,vpp,vp,Number of DPs
64095467.850985296,20.159026700000002,19.8226185,1
64168924.08313388,20.277594,19.8898067,1
64326097.22043669,20.202499999999997,19.8595047,1
64212640.36315842,20.1959133,19.8647747,1
64237125.20046461,20.2486091,19.8766308,1
64178069.52162974,20.2038186,19.8621407,1
64622132.00768565,20.2407063,19.942503,1
64447377.05950289,20.272322499999998,19.9122009,1
64717232.69247273,20.2591487,19.9082489,1
64329980.23846584,20.226213700000002,19.8647747,1
64534318.9806841,20.251245400000002,19.8845367,1
64711545.292211406,20.281546199999998,19.9385509,1
64437038.45556259,20.3237021,19.9754372,1
64506906.812837265,20.1774697,19.8739967,1
64317409.10060673,20.1840574,19.8621407,1
64265407.3450855,20.194595800000002,19.8555527,1
64400658.60953678,20.211723199999998,19.8581886,1
64422795.333168365,20.2011828,19.8555527,1
64139768.21701434,20.1616603,19.7975864,1
64224215.05270221,20.1880092,19.8700447,1
63850628.01967997,20.165613099999998,19.8120785,1
64411674.920058936,20.190644000000002,19.8700447,1
63995222.68680319,20.1682488,19.8186665,1
63857913.556597725,20.1945954,19.8502827,1
63949877.50397911,20.1629784,19.8081264,1
64160095.65482863,20.1379476,19.8213005,1
64027720.811055124,20.2512446,19.8779488,1
63987015.88050459,20.1761521,19.8160305,1
63984961.68548366,20.2011835,19.8529186,1
63939450.814056344,20.1919614,19.8213005,1
63774530.94723813,20.0905214,19.7607002,1
63781094.63787428,20.132678600000002,19.7830963,1
64215678.73682044,20.186690900000002,19.8502827,1
63633143.22792109,20.120821699999997,19.7870483,1
63735595.3419316,20.118186400000003,19.7593822,1
64142286.35710772,20.168248300000002,19.8041744,1
63825364.09151074,20.1129169,19.7949524,1
64008558.906281814,20.1326782,19.8041744,1
64342373.66246646,20.2275316,19.8792667,1
63869673.98435283,20.1563919,19.8094444,1
64042437.013655044,20.215674800000002,19.8700447,1
63721595.65350258,20.1774697,19.7765083,1
63612491.76499254,20.1102825,19.7607002,1
63856111.00470649,20.159026,19.7989044,1
64358763.218252435,20.232801600000002,19.8621407,1
64133755.76702459,20.2736406,19.8160305,1
64146269.83993749,20.1642958,19.8344746,1
64125613.75310555,20.1616606,19.8292046,1
63839011.719384186,20.1498039,19.7804604,1
64094596.78146033,20.155073700000003,19.8252525,1
63968255.53498228,20.1498037,19.7844124,1
63978318.19964884,20.1761526,19.8305225,1
64072048.20628734,20.184057199999998,19.8529186,1
63991333.03867115,20.2117232,19.8094444,1
64074625.162655,20.151121699999997,19.8081264,1
63818440.94975988,20.1234554,19.7975864,1
63899831.94222898,20.147168899999997,19.8199825,1
64149095.92091129,20.199866,19.8436966,1
63955104.828371555,20.1774699,19.8081264,1
63518250.50899602,20.122138800000002,19.7462082,1
63638025.22894441,20.1260905,19.7672863,1
63666663.93504077,20.1208214,19.7949524,1
63257205.55148815,20.091837599999998,19.7356682,1
63779625.918604694,20.1458526,19.8226185,1
63457699.53486715,20.155073899999998,19.8081264,1
63463665.59326947,20.1208208,19.7580643,1
63633547.13230885,20.0997427,19.7725563,1
63915853.07100198,20.2077706,19.8529186,1
63613113.58963062,20.1274084,19.7817783,1
63776416.72267918,20.1511214,19.7896824,1
63613838.201973654,20.1036939,19.7659683,1
63862412.34969808,20.1353134,19.8094444,1
63588449.09885005,20.2038172,19.8147125,1
63768279.78610936,20.1471691,19.7672863,1
63847791.64895114,20.1616611,19.7949524,1
63937925.36665717,20.1735179,19.8173485,1
63962380.61372074,20.2038187,19.8581886,1
64065579.93809148,20.197230299999998,19.8595047,1
64079412.536129646,20.180104,19.8595047,1
63677243.266871825,20.2077704,19.8213005,1
63724225.45507125,20.1379469,19.7975864,1
63654150.23080319,20.120820600000002,19.7844124,1
63832780.37660119,20.1722009,19.8094444,1
63789241.13933901,20.136630999999998,19.8186665,1
63732489.2639353,20.1379479,19.7778263,1
63802876.6387436,20.235436800000002,19.8674107,1
63777093.251345135,20.119503700000003,19.7989044,1
63403242.849054016,20.108965100000002,19.7251301,1
63494205.58215071,20.1498036,19.7620163,1
63763145.070245996,20.172200099999998,19.8120785,1
63857476.02895454,20.182738699999998,19.8015385,1
64109204.84727602,20.2077695,19.8502827,1
63632476.575819194,20.1498041,19.7765083,1
63473775.47649051,20.132678000000002,19.7593822,1
63685966.65412556,20.1511214,19.7896824,1
63676170.82854158,20.2077695,19.8371086,1
63343970.07814041,20.0931556,19.7593822,1
63412981.93564637,20.087885699999998,19.7409382,1
63176778.967174284,20.0905216,19.7435741,1
63296147.22535362,20.0747115,19.7317162,1
63293450.43141028,20.0747119,19.7238121,1
63163532.174865894,20.0641729,19.693512,1
63175652.28710486,20.1010609,19.7567482,1
63205593.62787565,20.0575849,19.7224941,1
63198781.55881701,20.0246493,19.681654,1
63482093.890676,20.1458513,19.7751904,1
63299620.02525914,20.0773474,19.698782,1
63451693.32115802,20.050998699999997,19.7198601,1
63452643.67960278,20.0681247,19.7501602,1
63269110.45700639,20.1247738,19.7422562,1
63544800.09523019,20.07603,19.7475262,1
63004740.52698883,20.0391418,19.688242,1
63055394.43741041,20.062855199999998,19.688242,1
63594141.69459399,20.124772999999998,19.7936344,1
63626041.18272267,20.105011599999997,19.7488422,1
63532861.43021949,20.0957908,19.7778263,1
63501753.979803406,20.122137799999997,19.7883644,1
63588873.8276453,20.0931555,19.7633343,1
63539727.72657003,20.1814214,19.7975864,1
63714780.70698889,20.1353136,19.7567482,1
63571342.35137441,20.120821499999998,19.7686043,1
63478909.8752921,20.1445349,19.7686043,1
63621373.2962837,20.101060699999998,19.7607002,1
63820064.21002909,20.1498039,19.8028564,1
63642017.58599995,20.165614100000003,19.7923183,1
63991892.62485858,20.1577089,19.8305225,1
63714630.399968274,20.1353127,19.7857304,1
63747492.95500249,20.1563905,19.8015385,1
63855487.51896175,20.230166200000003,19.7989044,1
63665216.49588772,20.1590256,19.7712383,1
63551818.21626043,20.1577095,19.7830963,1
63690984.90055432,20.173517699999998,19.7857304,1
63914961.28022072,20.1326784,19.8002224,1
63836110.576814644,20.128724700000003,19.7791424,1
63918507.06512894,20.2947196,19.9056149,1
63819404.57384054,20.0997425,19.7633343,1
63452333.35578895,20.097108600000002,19.7830963,1
63533010.752968855,20.0641725,19.7501602,1
63639569.387697764,20.2077704,19.7725563,1
63813369.70987523,20.1260899,19.7659683,1
63811922.46755324,20.194596699999998,19.8133965,1
63974121.55965151,20.173517800000003,19.8568707,1
63558532.132610016,20.1787873,19.8213005,1
63460408.09400201,20.0641721,19.7093201,1
63458211.83029054,20.0839344,19.7475262,1
64083376.3632341,20.2341182,19.8647747,1
63805259.77378838,20.1866926,19.8410625,1
63920690.06159581,20.1221383,19.8028564,1
63372436.47921769,20.0957896,19.7040501,1
63296162.7005697,20.032554,19.7264462,1
63378223.54433561,20.0220159,19.702734,1
63467013.52505978,20.0839334,19.7672863,1
64152341.0929978,20.1629784,19.8344746,1
64342105.899717815,20.2393886,19.8753147,1
64300454.38283763,20.2393879,19.8647747,1
64233724.97732675,20.1893259,19.8595047,1
64054929.03422839,20.178787,19.8160305,1
64873737.835875,20.338193699999998,19.9754372,1
64925264.95226375,20.309210599999997,19.9754372,1
64991635.06703567,20.3237031,19.9069328,1
65079203.634417154,20.3144802,19.939867,1
65035485.53223888,20.2973547,19.9728031,1
64571638.14889735,20.2143567,19.8595047,1
64585602.012293525,20.214357500000002,19.8568707,1
64463492.14884583,20.2670529,19.9122009,1
64656832.816735886,20.269689,19.9240589,1
64561760.4266374,20.228848499999998,19.9042969,1
64574854.966879316,20.2920837,19.9122009,1
64812227.43779488,20.3460981,19.9754372,1
64508994.77374592,20.211723199999998,19.8713627,1
64248561.61718036,20.2657363,19.9095669,1
64462924.73573985,20.2591493,19.8963928,1
64316362.68557983,20.220943600000002,19.8502827,1
64306037.373134464,20.169565900000002,19.8489666,1
64308688.49531505,20.2749577,19.8819008,1
64467124.18185292,20.2420223,19.8595047,1
64741442.32329648,20.2789101,19.939867,1
64524645.30607892,20.2275322,19.8805847,1
64303569.640040055,20.2235787,19.8819008,1
64457631.96303955,20.1880099,19.8937588,1
64502361.99501136,20.1853746,19.8660927,1
64273547.87334772,20.2328002,19.8766308,1
63832941.68660992,20.1089649,19.7778263,1
64121330.748184755,20.2288489,19.8344746,1
64818143.45959275,20.218309299999998,19.8779488,1
64495388.474674016,20.3843027,19.9569931,1
64232693.45701234,20.199866099999998,19.8529186,1
64096202.579527006,20.1115994,19.7857304,1
63925027.41928726,20.1656134,19.8041744,1
63996092.327544026,20.1708833,19.8357925,1
64290828.23760583,20.230166,19.8516006,1
