0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
105217,111388,111904,112641,114209,115337,119284,119799,120319,123764,129380,129989,131806,133646,142248,148151,150638,157308,160914,181131,186657,187721,201514,697854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102880,111373,112240,112935,114494,115460,118089,118950,119593,124660,127387,128466,129348,130950,138231,149966,170314,175039,199921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104612,111388,112298,112952,113724,114325,114841,115365,119689,120203,120722,125570,129377,137808,140228,142835,151831,155969,184380,456305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105089,111387,112032,112657,113243,114020,114624,118253,119138,122320,126670,131634,142281,149837,153476,158466,161779,176320,194266,826146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104632,111443,112077,112637,114125,114867,116663,117178,117699,118309,119820,128008,133818,145836,147381,158870,210167,250691,272399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104923,111393,112086,112773,113546,114437,115082,115605,116861,117465,122664,123174,124169,136334,140256,142690,150367,193322,200756,215416,632580,870188,1140047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104631,111508,112104,112765,113325,114030,114567,115353,116431,117101,117743,118314,119468,129788,130324,138176,146746,153165,166044,167349,424998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104444,111391,111947,112522,113036,113552,114109,114637,115204,116243,117099,117712,120130,125191,126387,128005,139793,140321,141836,144266,150250,177945,187566,635585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104865,111433,112250,112768,114660,115177,115695,117439,118940,119584,122539,124309,124919,125450,126274,131092,133310,134670,139798,140653,148441,153842,154930,166885,242574,393634,597994,671390,801881,894120,-1,-1,-1,-1,-1,-1,-1
104563,111379,112251,112943,114039,114553,115075,116728,117692,120345,122137,122815,131862,139170,139947,152553,155467,161592,169763,444514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104576,111383,112290,112942,113532,114036,115412,117773,118554,120977,128571,132145,133605,140642,142034,153264,155444,156149,157782,158880,167189,172639,186651,663491,736782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106483,111374,112067,112757,114029,114543,117395,118038,118606,132023,145160,160890,163141,170338,181524,305774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105902,111385,112375,112943,113539,114163,114807,115846,116617,117362,120839,123647,124366,132360,135123,140083,140620,155158,176171,563942,658527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105128,111383,112131,112645,113164,114134,115098,116822,120535,121312,134186,136251,144663,149294,157475,176325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104229,111383,111987,112767,114148,114754,115492,117417,118163,121969,125842,131990,133199,138641,139490,147653,152744,166945,171234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105529,111384,111952,112465,113024,113721,114536,115180,118397,119003,120389,122508,129758,138324,138931,139552,141638,144673,148637,150239,189953,345015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103758,111395,112149,112658,114713,115229,115868,116696,120058,133231,138036,139271,147065,158153,160230,162068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105387,111384,111955,112770,113718,114416,115157,116295,116808,131165,136862,137429,139591,141068,150624,152985,182617,190464,1165107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104851,111388,112296,112948,114996,115640,117752,118396,118966,121889,128174,136007,154863,169006,170302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104399,111385,112075,112728,114119,114634,115332,117059,117666,126765,130162,134644,135471,136071,136641,143347,148107,155249,164491,165557,548806,620114,639889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103333,111394,111961,112654,113728,114229,114974,117203,117718,124629,130466,132477,148640,158216,159088,161860,162880,166699,168544,170936,173913,175140,175926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103971,111388,112080,112947,113463,114124,116157,116763,120346,120958,130237,132443,134952,138938,139892,150401,156556,158296,169502,500139,1100554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105643,111392,111994,112781,113944,114590,115157,117442,118086,124774,125563,134963,137036,144602,150520,151360,159228,449094,834418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104837,111390,112135,112775,114197,114802,116123,116639,121826,134714,142120,145127,158644,160810,161502,331917,877722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104979,111386,112029,112770,113713,114271,114978,115656,116547,122830,146304,163792,194573,202525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105716,111444,111981,112851,113433,114060,114665,115233,115748,116269,124533,129290,130245,130855,142593,148569,152523,154648,163979,175208,184302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106600,111394,111967,112467,113425,113962,114513,115348,116304,121529,122168,131936,132932,133579,142166,147961,150295,150893,151733,164108,170753,178471,184018,614975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105367,111444,111967,112481,113095,114099,114931,115446,115970,118035,135531,142993,789295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104971,111553,112265,115045,115710,116703,124236,134348,137964,143144,153234,158744,167097,187806,188712,236801,403205,416376,494131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111469,111970,112639,113151,113708,114619,115185,115798,124760,134366,167684,174148,803073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103864,111431,112031,112718,113218,114211,114726,115321,115966,123684,124256,124990,125682,135666,145566,153148,522495,731366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104746,111445,111946,112583,113529,114103,114677,120273,122395,133028,135849,151035,156298,159699,164130,171175,175988,180334,185310,361074,1173785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104281,111564,112230,112965,113480,114121,114859,115464,116289,136318,136926,140024,174542,178712,340889,404690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104144,111380,111952,112466,113027,113991,114693,119132,119777,120431,140091,161092,173113,200324,241675,999785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103023,111376,111984,112764,114149,114665,118284,119025,124645,125976,126595,141799,150206,151070,173144,281318,832436,1193657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104688,111517,112174,112735,113254,114242,114827,122506,123144,126946,134867,136729,137347,457029,554355,978896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105992,111390,111960,112467,113029,114146,114750,115273,116098,118672,127618,133133,137701,179873,188415,243471,365712,465341,775345,1119263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105571,111388,111966,112522,113250,114288,114807,115453,116067,122073,145482,309895,448773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104694,111376,111895,112461,113236,113957,114690,115242,116256,121025,121542,122061,125872,130535,133315,135468,143297,154362,164381,166721,167468,169261,299536,493525,494181,622087,825451,933469,1006947,-1,-1,-1,-1,-1,-1,-1,-1
103873,111385,112034,112951,113681,114334,115323,116064,136659,138298,139623,140326,148483,152113,153458,154062,156259,160199,161058,162322,177861,193082,278329,551576,748588,1007735,1172223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105388,111700,112288,113251,114099,114705,115762,116268,116796,128632,129162,129798,130500,159250,172486,569759,984705,1075333,1197352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105424,111375,112283,113016,113527,114196,114711,115222,115866,117207,121292,121951,127120,133195,133765,142824,144456,154671,165431,168174,180758,191319,196342,197507,199252,371096,637425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104086,111376,111918,112458,113237,114211,114827,115341,115863,118835,122841,123967,132950,135144,143340,157975,160381,167101,190947,222816,381703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102319,111396,112084,112650,113166,113728,114289,114812,115326,115850,124499,126371,133299,135919,141094,146490,161895,164681,172335,173836,1090345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104215,111391,111965,112650,114178,114821,115807,116322,128542,141133,144605,149615,155613,182575,197091,204682,360623,1196289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104866,111393,111962,112521,113030,113550,114097,114774,115476,124445,136684,142442,148336,151412,176584,179444,296875,659715,1048558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104985,111382,112074,112597,113950,114593,115581,116226,129062,134019,151111,234048,234705,264623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103455,111516,112034,112774,114213,114762,115290,120618,123496,136798,137560,140035,144908,156304,164870,166947,178775,229596,345911,357063,1025004,1244763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104482,111375,112280,112937,113451,114017,114758,115273,115795,126935,136568,137103,167179,183595,774821,869603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102635,111390,111960,112522,113030,113921,114641,115385,126065,127036,137468,139835,141912,143142,144182,152291,158581,177826,310128,310781,1168091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104940,111391,111959,112647,113169,113858,114504,115016,115623,125101,125747,128784,158981,160217,165574,167182,171776,173561,176199,183356,200616,381907,382561,436529,444946,624176,1037477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105927,111441,112126,112769,113415,114666,115591,125214,126607,156842,157777,160027,169407,177295,195855,549521,809889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102954,111388,112294,112946,113544,114348,114953,116078,116689,124698,128106,133973,134502,149570,153685,166584,168428,171345,175853,182135,253803,828492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104197,111379,112286,112945,113717,114498,115014,115666,116665,128140,128836,131410,135725,160943,170388,170995,176763,182831,184742,197876,253407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104570,111389,112036,112648,113254,114270,115272,116125,123621,124512,131735,148675,156981,163203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104799,111388,112292,112948,114664,115309,115831,126615,146742,147385,148948,172309,179718,185069,204201,385279,655663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103123,111392,112040,112777,113699,114212,114735,116099,116705,127590,130672,131719,141161,144889,178920,624039,1087341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105119,111386,111952,112468,113198,113722,114306,114821,115351,115956,116555,118611,121371,123097,125024,127633,132658,166724,183591,647151,817224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104913,111385,112138,112723,113274,113922,114467,115420,116467,120200,126521,128569,141868,142868,146992,157613,163644,166596,176350,184934,211209,219112,563579,820231,895632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111417,112252,112768,113853,114357,115016,115874,126134,133665,135068,135586,136107,185499,188466,196139,456029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104255,111385,112166,112726,113252,114413,115058,115762,116407,127361,155022,155627,365151,632235,1070496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102154,111392,112180,112770,113816,114559,115129,116081,116596,119424,119941,120464,129424,130905,133961,154641,155227,171696,179863,992054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103838,111384,112217,112768,113529,114056,114633,115332,115840,117254,117897,118721,124661,131622,132263,132784,172361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105302,111388,112126,112656,113253,114150,114661,115221,116062,126529,127466,138089,146064,148547,155932,157574,191628,206642,406168,724868,787850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104607,111394,112346,112952,113868,115009,115750,116269,117197,129789,133855,143391,145170,145960,155676,175114,245450,617875,777180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104623,111379,111985,112533,113075,113732,114581,115542,116189,134472,134984,144558,160356,195669,851235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104754,111336,111973,112521,113120,113724,114694,115220,115732,116515,131144,136863,137377,148003,165562,166449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103924,111383,112031,112772,113416,113916,114957,115636,116375,128642,130245,130847,131583,137432,154225,170983,175062,181950,207786,697746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105315,111390,112032,112650,113235,113735,114489,115059,115695,123385,124527,129049,131395,139375,139893,159373,178244,289773,1161864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104420,111392,111969,112520,113257,114032,114742,115348,116605,117240,122939,123898,125807,128799,129324,132543,155845,168702,176249,178775,179397,182651,183251,186076,705153,758406,915170,950968,-1,-1,-1,-1,-1,-1,-1,-1,-1
105170,111385,111947,112484,113080,113849,114364,115186,115758,119293,120401,122728,133407,135697,142958,149413,154120,156348,167654,177325,182172,186715,190817,603708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104720,111398,112044,112648,113250,114237,114806,115757,117056,120025,127010,137337,143327,143961,160327,161396,162318,163048,165158,175477,180399,185413,1005033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104600,111439,112026,112764,113322,113836,114891,115759,116435,116960,117874,118511,124111,127285,128027,141161,142485,164160,622757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105208,111388,111990,112773,113448,114105,114618,115139,115645,116349,118943,119567,122270,127995,131595,133674,139715,144852,152333,160802,178321,278417,662596,830637,1087695,1096403,1096928,1166835,1200916,1202001,-1,-1,-1,-1,-1,-1,-1
104129,111382,111950,112453,113243,113856,114371,115274,115839,116401,120516,132499,133016,136939,149366,154350,158373,161797,165664,716877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103487,111402,112349,112941,113777,114490,115170,115724,124365,125627,151796,155434,162143,162745,163407,163972,167029,190824,193493,490692,651486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105619,111384,112026,112950,113537,114212,114785,115664,118302,120064,128467,128977,129491,138481,150467,173699,176307,184085,184757,219699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105415,111427,111951,112645,113251,113903,115209,128388,132723,137011,141597,156632,176563,736712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101614,111401,112048,112786,113559,114183,599493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111390,112338,113261,114501,125208,132831,148373,166176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105298,111386,112216,112732,113242,113788,114299,114985,116624,117655,120623,126720,127286,131540,158926,173436,322458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103974,111330,111846,112540,113222,113909,115759,118362,118889,119935,121399,121914,122434,131778,133944,134459,147606,176674,197049,652282,1083964,1109327,1122066,1132667,1179198,1228851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105374,111389,112134,112645,113249,113861,114671,115750,116798,117366,118371,120767,121412,126143,138427,139073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104753,111381,112027,112768,113721,114495,115307,115824,116339,119858,120374,120897,128142,129675,135270,135783,147302,149839,161943,504521,555855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104198,111387,112080,112773,113294,114023,114845,115701,116869,117609,119360,119875,120396,122715,128922,133176,136754,145995,178356,198006,248712,362326,514492,968468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104158,111384,112035,112572,113245,114179,114935,115933,116588,119220,121392,121907,122429,130608,134437,149493,191022,299671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104500,111381,111884,112425,112953,113715,114226,115749,116568,118095,122444,128202,131050,132756,216744,492666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105820,111403,112002,112792,113701,114241,114817,115557,116776,119861,120375,121678,124429,135179,156869,194030,207609,498489,499316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103716,111391,112033,112771,113728,114520,115124,115737,116942,117586,125889,130169,131299,132119,135257,142238,157831,160054,172547,412873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106043,111386,112031,112770,113332,114031,114653,115333,115850,116640,117369,117973,121596,134301,157100,319145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104523,111384,112137,112958,113544,114230,114968,115724,116471,117309,118011,125342,131889,133294,140132,141292,141904,142541,145248,152780,153957,156434,162190,166076,182869,191343,201301,610080,-1,-1,-1,-1,-1,-1,-1,-1,-1
105087,111398,111996,112784,113438,114038,114861,115431,115963,117479,118124,119937,123837,130250,135339,136126,142878,164716,816833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104400,111392,111913,112473,113006,113681,114506,115766,116279,116928,117443,117959,118870,123439,130405,133986,134730,138956,148069,159035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104368,111388,111983,112671,113741,115165,115986,116767,117283,117981,123686,129509,138924,179571,774588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105371,111395,111938,112517,113046,114081,114690,116231,117230,121262,139920,143234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105066,111412,111913,112476,112981,113724,114673,115498,116173,116916,117433,118086,122335,131383,132040,148673,927466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104729,111439,111956,112468,113022,113686,115474,116040,116553,117077,117683,120017,128419,134355,134966,135667,145719,152573,154416,201453,1117992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103824,111397,112151,112783,113730,116263,117182,118037,125925,127736,134315,142193,149970,155018,166367,178786,185127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104468,111331,111877,112560,113269,113804,114508,115730,116378,117258,118187,127885,136045,151339,175352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104850,111391,111997,112529,113113,114065,115175,115898,116599,123651,135752,136287,136858,138294,147895,164702,172316,173744,180231,562863,1031651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105406,111390,111911,112452,113246,114173,114855,115498,116084,116909,117429,122715,132801,141115,141637,143251,150838,157884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104518,111333,111866,112654,113163,113730,114508,115023,116511,121641,133643,144386,169788,235145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103651,111390,111964,112561,113202,114112,114927,115441,115965,117031,117547,118066,118672,122715,131715,132420,142018,144915,145582,146217,158799,424065,589479,924331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105068,111466,111985,112496,113160,113877,114745,115277,115792,116314,117441,117955,118484,122891,126641,130604,132596,137379,139823,141383,145703,152154,157053,158936,160560,161959,172419,175363,177989,182353,200169,512707,-1,-1,-1,-1,-1
103877,111334,111858,112443,113129,113630,114442,115541,116057,116578,117230,124860,138029,139027,139685,145879,149872,153181,154587,182313,528953,634135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104583,111390,112077,112616,113330,114048,114988,115726,124317,127607,135820,136451,147244,158234,196771,197591,225624,226279,457228,524767,709503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105710,111389,112037,112637,113216,114134,114697,115260,115922,116437,119472,129428,146714,147502,159807,194497,208188,505958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104351,111390,112006,112519,113057,113806,115471,115986,116509,120580,121095,121618,128344,134704,144248,145541,146280,169948,180678,186029,235723,255395,356286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103371,111336,111846,112641,113248,114104,114885,115400,115925,117630,118413,119014,123190,135918,149097,162958,174971,177001,230695,428409,429451,480501,656976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104394,111388,112082,112773,113283,114029,115152,115673,116232,116746,117399,137388,143079,153559,154128,158858,162205,164653,177319,189147,202238,236236,308198,593175,658081,827333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105410,111386,112289,112841,113412,114354,115297,115810,116518,117372,126597,131989,137020,144363,145760,146478,148328,166511,180940,230040,230694,336404,371102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106475,111448,111986,112777,113915,114489,115002,115527,116094,117458,117972,118497,126286,130196,134903,136094,143404,148224,168102,169557,171567,172766,176176,183061,233858,352319,469213,586399,-1,-1,-1,-1,-1,-1,-1,-1,-1
102462,111386,111951,112469,113034,114074,114914,115428,115946,116597,138743,139383,142208,147581,152427,155276,163237,167226,176342,185046,191686,196815,253654,382727,434693,579189,812987,1191947,-1,-1,-1,-1,-1,-1,-1,-1,-1
104184,111333,111871,112782,113544,114109,114806,115321,115843,116869,117383,117908,125009,133112,149749,153437,153964,156788,243862,262250,363299,505674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104266,111669,112447,113240,113923,114499,115184,115829,116350,117716,131948,136422,139380,143633,159112,170954,173193,185240,196128,261096,370161,547356,728829,1046544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103976,111538,112108,112660,114954,115659,116561,123200,134621,135225,162282,168728,173012,266653,269638,618078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103192,111386,111955,112770,113411,113928,114477,115038,115559,116160,120939,121682,131474,162679,167083,172963,175086,175962,191174,198497,533292,835966,959582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105793,111253,111825,112668,113611,114295,115076,115594,116111,133113,135228,136187,146679,148986,156807,162829,172148,175158,216799,278554,487253,515886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105805,111382,111887,112649,113186,113689,114229,114908,115458,116249,121572,145147,149273,159421,160122,160733,166497,169976,176219,205080,243081,243732,283905,480795,595568,808731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104059,111393,111963,112777,113440,114031,114717,115330,115927,116454,139302,144926,145440,145963,160899,192037,293139,532557,1021837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102439,102947,111371,111874,112713,113296,114715,115320,115877,116400,119146,119660,120185,125346,126521,131330,137178,142822,143825,152964,154127,155728,173663,193232,292245,1221730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105200,111325,111837,112373,112892,113535,114167,115257,115821,116645,117333,118739,130587,132655,135040,136681,137674,142112,146641,164746,179507,353861,354513,476983,552793,634717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63557,103314,111388,111968,112770,113543,114046,114577,115114,116117,126870,132184,153398,154210,155285,213824,244400,317457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104618,111441,112035,112570,113256,113908,114736,115500,116283,117108,134689,135434,161079,176009,180342,181708,187016,195440,197821,206771,266296,817247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104204,111461,112128,112673,113323,114033,114861,115468,120508,121507,139750,140459,149625,152630,170752,176648,210402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
