E,vpp,vp,Number of DPs
13974.611909962767,4.15473104,2.07618022,19
18447.13581996648,4.1617109800000005,2.07920933,19
19863.23505856399,4.15407252,2.07578516,23
14325.823078692798,4.15552115,2.07578516,22
13233.436030602486,4.1551260899999996,2.07578516,15
18048.24291375816,4.15433598,2.07578516,21
14767.478426656682,4.15710163,2.0778923,17
15646.830383722023,4.154599190000001,2.07578516,25
20034.53817925579,4.16026211,2.07631183,20
16485.589316628993,4.15433598,2.07578516,17
19247.918858010074,4.15683817,2.07749724,21
20522.520664455158,4.15591622,2.0773654,20
18526.545035114894,4.15473104,2.07618022,17
15891.07699450128,4.15604806,2.07749724,20
16465.56741212711,4.15828681,2.08184314,14
16815.958668897696,4.1626327,2.08289671,18
15586.519253712271,4.15762829,2.07973599,20
14755.471150688292,4.154467589999999,2.07591677,17
14868.720575788562,4.1573648500000004,2.07881403,16
16452.546796584465,4.15315056,2.07618022,18
15609.995777460852,4.15631127,2.07749724,17
17696.06104235579,4.15380907,2.07657528,19
15973.213750733463,4.15670658,2.07815576,16
14185.585216010248,4.15433598,2.07578516,15
19034.378424527004,4.165398120000001,2.08658409,21
16129.625585542428,4.17000771,2.08921814,20
18254.782568991075,4.17211485,2.08921814,20
17325.97432333227,4.15380907,2.07578516,27
17697.209893800817,4.1543357400000005,2.07657528,23
17103.108111740123,4.15631127,2.07578516,20
21122.72395823449,4.158154959999999,2.07947254,23
16370.164187817918,4.15565276,2.0778923,22
17498.24012917371,4.155652760000001,2.07578516,19
16103.332373076239,4.15762829,2.07973599,24
19208.579278279118,4.17079783,2.08921814,22
11368.258365416696,6.23164988,3.11434317,16
11015.194544631011,6.2269082000000004,3.11177468,19
13165.772264376421,6.230662110000001,3.11434317,21
17903.909526310785,6.22532749,3.11276245,23
20422.44039406703,6.23125482,3.11434317,24
17896.183200446558,6.23105717,3.11434317,22
18775.077823171287,6.2300694,3.11434317,24
17003.414597034407,6.23085951,3.11552858,20
19083.912225594227,6.228883740000001,3.11651635,27
16687.860526988366,6.2300694,3.11434317,22
18678.085425269157,6.22453737,3.11137962,23
18932.66195300498,6.230662110000001,3.11434317,27
17838.234324023942,6.23243999,3.11276245,22
24190.7729368378,6.23303295,3.11434317,24
17329.116589421035,6.2275006699999995,3.11157703,24
24768.392848177813,6.22987175,3.11137962,23
19136.89116834476,6.23481107,3.11434317,25
17217.094405870866,6.22473478,3.11236739,25
20679.32378842723,6.22868633,3.11256504,21
19193.28360801944,6.22947669,3.11434317,23
25124.32780287833,6.2300694,3.11434317,24
24402.804961331083,6.24172616,3.12441945,20
26558.74535833819,6.22927904,3.11434317,24
25911.349597572844,6.22809363,3.11355281,24
18560.905752457653,6.2300694,3.11434317,23
27485.99785423513,6.23125482,3.11434317,23
24658.237565496158,6.2278959700000005,3.11137962,25
21665.382298897053,6.23184752,3.11256504,19
26661.8225937381,6.232440240000001,3.11434317,21
22606.066801495723,6.22868633,3.11256504,27
26938.52424024094,6.23105717,3.11256504,28
24646.51748772524,6.23046446,3.11473823,27
27410.014886429173,6.23560143,3.11434317,28
22411.787911348743,6.233428,3.11691165,25
19198.649109126745,6.2296741,3.11434317,25
20583.89189817838,6.23263765,3.11434317,18
25127.879393700445,6.232242579999999,3.11691165,26
21572.745998155868,6.23816991,3.11434317,22
16342.318937891903,5.74087859,3.11434317,20
21108.543942070544,6.23105717,3.11434317,22
27346.25301078,6.24251628,3.1242218,25
21015.21344201655,6.23481106,3.11493587,20
21659.829312415928,6.2300694,3.11434317,16
25198.22275814633,6.22927904,3.11434317,26
26636.310168633267,6.232242579999999,3.11572623,19
19470.04650538065,6.2300694,3.11434317,20
21045.798749658064,6.22829127,3.11256504,22
19780.21508753647,6.2269082099999995,3.11434317,21
23552.025904687252,6.2290814,3.11434317,23
26279.755241088744,6.23026681,3.116714,24
20086.768538145185,6.22927904,3.11434317,21
19567.09746642334,6.225327500000001,3.11434317,24
18535.454722716815,6.2373793200000005,3.12264109,20
23546.18172537562,6.2413311,3.11394811,25
25070.097886200947,6.23540377,3.12027025,25
19661.100231567212,6.22572279,3.11256504,28
25481.9925237061,6.23836732,3.11928248,22
23673.09725634472,6.2296741,3.11434317,24
26675.535195501976,6.233823299999999,3.11256504,19
22536.09754418865,6.238762380000001,3.11789942,22
22471.577779777064,6.2296741,3.11434317,22
30097.912108443474,6.235008479999999,3.116714,20
20110.746911274346,6.236786840000001,3.11236739,20
22609.94521737184,6.22789597,3.11256504,23
23019.92998261307,6.23421836,3.11434317,21
27372.056983773997,6.23125482,3.11434317,27
28514.225689316692,6.232835290000001,3.11592364,24
25939.23693282925,6.23836732,3.11315775,19
19172.980592132168,6.2296741,3.11434317,26
26882.3896859657,6.22987175,3.11434317,22
26664.38756635418,6.23757697,3.11473823,27
26674.54901940653,6.23520612,3.11928248,22
23819.490731484664,6.228291029999999,3.11533093,21
25609.93536884211,6.23026681,3.11434317,22
18655.47082701082,6.234020709999999,3.11473823,19
19656.140803659848,6.23085952,3.11434317,21
22927.48845860413,6.22987151,3.11157703,31
21266.96672904242,6.22809363,3.11434317,23
22209.922916169162,6.2328353,3.11809707,24
22973.43618335511,6.22690821,3.11236739,23
26763.649302495778,6.23085952,3.11434317,24
28922.275102161017,6.23579883,3.11987519,23
18625.413677207278,6.23244023,3.11256504,24
17105.375454484594,6.22987175,3.11513352,21
22411.22568923191,6.23935508,3.12343144,23
26246.67792944258,6.23263765,3.11434317,21
18562.98930460635,6.23105717,3.11434317,24
22271.169962341282,6.232242579999999,3.11157703,20
21782.210622532864,6.23876262,3.11868978,23
21406.541477345945,6.22809363,3.11434317,27
