E,vpp,vp,Number of DPs
78.22137185098464,0.626782476,0.313391238,13
64.34519913562592,0.626782476,0.313391238,12
67.06383394355497,0.626782476,0.313391238,14
67.09201434412569,0.626782476,0.313391238,15
99.3909259648952,0.626782476,0.313391238,17
69.79139523150798,0.626782476,0.313391238,15
80.55135238507516,0.626782476,0.313391238,15
85.35308273386538,0.626782476,0.313391238,17
75.10679378024496,0.626782476,0.313391238,23
63.43740498027589,0.626782476,0.313391238,23
39.204612939043486,0.626782476,0.313391238,16
85.48603536796759,0.626782476,0.313391238,24
78.68916930303305,0.626782476,0.313391238,19
62.76972441847263,0.626782476,0.313391238,21
76.39509996501658,0.626782476,0.313391238,27
71.76698877205692,0.626782476,0.313391238,20
64.13399266778958,0.626782476,0.313391238,26
64.38597087347016,0.626782476,0.313391238,23
59.401444651746786,0.626782476,0.313391238,28
97.3041668838381,0.626782476,0.313391238,21
59.98255599346897,0.626782476,0.313391238,20
71.61291693757774,0.626782476,0.313391238,25
74.28169690926256,0.626782476,0.313391238,28
78.25134302637805,0.626782476,0.313391238,36
77.4069961735662,0.626782476,0.313391238,27
80.52901369637999,0.626782476,0.313391238,25
71.25393523482829,0.626782476,0.313391238,24
62.38566754839622,0.626782476,0.313391238,32
63.75130631728331,0.626782476,0.313391238,27
93.55789620905125,0.626782476,0.313391238,27
97.04493576725734,0.626782476,0.313391238,29
64.01107171375008,0.626782476,0.313391238,29
55.6950857546219,0.626782476,0.313391238,25
72.58493932702481,0.626782476,0.313391238,25
70.07338850945777,0.626782476,0.313391238,32
73.61397873793541,0.626782476,0.313391238,22
69.20267713319022,0.626782476,0.313391238,27
81.32162809908824,0.626782476,0.313391238,26
82.66417647652844,0.626782476,0.313391238,26
99.597860887551,0.626782476,0.313391238,27
79.85498997894426,0.626782476,0.313391238,24
101.94882496039769,0.626782476,0.313391238,37
90.27548184387832,0.626782476,0.313391238,25
73.47241930893328,0.626782476,0.313391238,32
83.44195098104207,0.626782476,0.313391238,27
58.43928659502667,0.626782476,0.313391238,31
86.76517466808716,0.626782476,0.313391238,25
84.74200417002626,0.626782476,0.313391238,23
93.4563630170295,0.626782476,0.313391238,26
92.47528215855642,0.626782476,0.313391238,33
73.45475396187352,0.626782476,0.313391238,28
77.58923014380966,0.626782476,0.313391238,27
66.6413300168444,0.626782476,0.313391238,24
60.89562068244935,0.626782476,0.313391238,18
85.24142717770405,0.626782476,0.313391238,25
74.1801702228645,0.626782476,0.313391238,21
85.96847330480801,0.626782476,0.313391238,22
86.73551576120325,0.626782476,0.313391238,36
39.11649559883864,0.626782476,0.313391238,26
83.55176645143565,0.626782476,0.313391238,29
74.48880788442783,0.626782476,0.313391238,28
67.9449529717001,0.626782476,0.313391238,24
71.14696705811724,0.626782476,0.313391238,28
82.97587932409772,0.626782476,0.313391238,37
78.2425597916714,0.626782476,0.313391238,31
71.53251524584536,0.626782476,0.313391238,27
72.70471804308804,0.626782476,0.313391238,20
80.95857457133059,0.626782476,0.313391238,27
62.15612896304523,0.626782476,0.313391238,21
84.66066111569194,0.626782476,0.313391238,26
97.7134140450372,0.626782476,0.313391238,32
96.14733445630668,0.626782476,0.313391238,25
70.61120616765719,0.626782476,0.313391238,32
85.00333879575308,0.626782476,0.313391238,23
81.39252037358015,0.626782476,0.313391238,32
97.29585723745068,0.626782476,0.313391238,22
78.83297317493658,0.626782476,0.313391238,24
80.61379453507455,0.626782476,0.313391238,24
88.7197582609245,0.626782476,0.313391238,28
85.57495127018053,0.626782476,0.313391238,25
80.93772743561672,0.626782476,0.313391238,32
80.45871636618864,0.626782476,0.313391238,21
76.90679084256777,0.626782476,0.313391238,23
84.27308209868835,0.626782476,0.313391238,24
88.03204756261869,0.626782476,0.313391238,24
99.98580783174974,0.626782476,0.313391238,26
98.55071468126432,0.626782476,0.313391238,34
82.43387378505338,0.626782476,0.313391238,25
57.766068310919046,0.626782476,0.313391238,26
49.84247412242302,0.626782476,0.313391238,25
44.922083667526955,0.626782476,0.313391238,24
50.26496569828062,0.626782476,0.313391238,22
36.89369187602983,0.626782476,0.313391238,24
16.324044314680958,0.34821906599999997,0.167264476,18
30.137965112051248,0.625498384,0.312423229,28
29.888938840068057,0.609003097,0.310961396,26
44.38452832084328,0.6261503100000001,0.313391238,27
28.310803013481312,0.6179915659999999,0.311554044,30
36.768313535647756,0.626782476,0.313391238,21
30.934742111137815,0.626782476,0.313391238,22
96.10301419050033,1.25433982,0.62716991,11
65.91100423476463,1.0080815300000001,0.43115953,26
152.33155670217823,1.25433982,0.62716991,30
53.54242172120506,0.34877034,0.13568123,19
99.66138523423211,1.25307471,0.6259048,19
54.72802002440319,0.47907494000000006,0.21490769,13
106.9421219428785,1.25433982,0.62716991,18
102.28119721846393,1.25433982,0.62716991,20
56.50704201043153,0.37818375000000004,0.17893159,16
53.753615455801565,0.28405292000000004,0.13520682,21
60.06581947188346,0.61080274,0.29615039,22
55.280272208210214,0.44266399,0.20557763,20
64.69370450282894,0.93620843,0.41574121,22
51.825733703844406,0.4572916,0.2270842,20
64.90166804362084,0.72185418,0.39158583,19
64.32696936601087,0.7617836899999999,0.39372069,24
169.20871737346027,1.25433982,0.62716991,24
72.07332572965261,1.1724250299999999,0.54525512,24
77.56722074911637,0.9041066799999999,0.44653833,29
76.24446416923301,0.94822681,0.55351776,25
59.768041889980424,0.47891680000000003,0.23056321,25
57.70290884191619,0.49318861999999997,0.24210718,22
67.30322182395845,0.74818393,0.39360207,17
59.47425499908542,0.50014665,0.23665147,24
59.12259080497426,0.43195021,0.20885895,19
75.35477784198847,0.76636967,0.42246202,20
80.1031973456201,0.9070717100000001,0.53505528,20
61.472449838062516,0.52331364,0.25001401,19
76.44710475686341,1.0572620000000001,0.55988276,23
65.94831431400796,0.5957797499999999,0.30298978,21
105.627046393596,1.24975384,0.62329555,24
61.98607102359569,0.5823777,0.31042221,30
55.33989294430261,0.42605963,0.20735666,20
75.27840560835034,0.89457893,0.52876937,25
55.87481948483986,0.48769337,0.23420036,16
62.22193453808372,0.60348895,0.32299408,21
99.31167152709,1.24413997,0.62222815,16
58.45072833790932,0.43546877,0.21633092,19
63.44778722382266,0.62341413,0.3021991,22
60.57348150317866,0.54335749,0.23499104,16
72.79456747249185,0.8961207800000001,0.50821161,19
62.059627036497446,0.62958148,0.3109757,15
59.544360188994254,0.43119905999999997,0.21265423,23
60.6928180388989,0.5511457,0.28468546,23
71.49920391881567,0.79930163,0.4676891,21
61.28476592054663,0.51876721,0.26100451,19
60.76397173290139,0.55581075,0.28484362,17
63.05078025761291,0.59850765,0.3121222,14
60.80438042565718,0.4711681,0.22123314,21
134.03557411647958,1.2514143,0.62716991,24
54.308818115494624,0.43665476999999997,0.21803088,13
58.26408594138606,0.5689360800000001,0.27958557,19
59.28576693555008,0.52022999,0.26468119,13
63.72839633033489,0.57545921,0.28496221,18
