E,vpp,vp,Number of DPs
0.4536849158016432,0.041788131,0.0208940655,20
0.23558454610849613,0.041788131,0.0208940655,20
0.21416147735260135,0.041788131,0.0208940655,17
0.13077124786352276,0.0400917418,0.0194861144,13
0.41141441715009214,0.041788131,0.0208940655,20
0.36583236907036604,0.041707789499999995,0.0208940655,18
0.3043205119810883,0.041788131,0.0208940655,20
0.4338925441670763,0.041788131,0.0208940655,23
0.32183463122989964,0.041788131,0.0208940655,22
0.3363535990890253,0.041788131,0.0208940655,26
0.12465782527870553,0.0348576866,0.0145365484,17
0.43788595952071874,0.041788131,0.0208940655,27
0.551203925618544,0.041788131,0.0208940655,24
0.256539584569004,0.041788131,0.0208940655,18
0.23716339981489876,0.041788131,0.0208940655,26
0.13243050348087615,0.041788131,0.0208940655,20
0.21615037104043472,0.041788131,0.0208940655,28
0.18916547069449624,0.041788131,0.0208940655,28
0.24085446906213587,0.041788131,0.0208940655,25
0.49445610063311796,0.041788131,0.0208940655,23
0.21837663889743916,0.041788131,0.0208940655,21
0.1799249060331532,0.041788131,0.0208940655,24
0.3484893118897775,0.041788131,0.0208940655,26
0.17866515085399542,0.041788131,0.0208940655,31
0.1404381897652391,0.041788131,0.0208940655,21
0.20361886518317074,0.041788131,0.0208940655,24
0.2143599530198729,0.041788131,0.0208940655,18
0.17195638136128408,0.041788131,0.0208940655,25
0.18266522181642628,0.041788131,0.0208940655,26
0.4404923460417826,0.041788131,0.0208940655,23
0.489390563214315,0.041788131,0.0208940655,36
0.2942313367914808,0.041788131,0.0208940655,25
0.21314818119307108,0.039882324600000005,0.0208940655,31
0.2982158256471144,0.041788131,0.0208940655,24
0.2328282166234901,0.041788131,0.0208940655,29
0.17635284142565075,0.041788131,0.0208940655,25
0.27382010596636924,0.041788131,0.0208940655,26
0.23932014372168137,0.041788131,0.0208940655,29
0.4344172097502043,0.041788131,0.0208940655,26
0.3058951839750321,0.041788131,0.0208940655,28
0.2247970451581055,0.041788131,0.0208940655,27
0.48289745426017555,0.041788131,0.0208940655,33
0.3295262345177639,0.041788131,0.0208940655,23
0.30195157418836593,0.041788131,0.0208940655,34
0.4138025303628622,0.041788131,0.0208940655,36
0.3003195738925928,0.041788131,0.0208940655,32
0.29535032930835786,0.041788131,0.0208940655,26
0.17475142557714488,0.041788131,0.0208940655,29
0.18479392274961629,0.041788131,0.0208940655,29
0.37164493772188506,0.041788131,0.0208940655,27
0.3412465521444008,0.041788131,0.0208940655,28
0.12382147224724567,0.041788131,0.0208940655,27
0.2546424474828693,0.041788131,0.0208940655,27
0.233889888349014,0.041788131,0.0208940655,19
0.38838328319225496,0.041788131,0.0208940655,25
0.4195699225956527,0.041788131,0.0208940655,27
0.3317694518952548,0.041788131,0.0208940655,21
0.3904323283152245,0.041788131,0.0208940655,28
0.14132325658283287,0.041788131,0.0208940655,24
0.38183182075667177,0.041788131,0.0208940655,26
0.15915526404212219,0.041788131,0.0208940655,21
0.139252084310583,0.041788131,0.0208940655,24
0.3830853470744237,0.041788131,0.0208940655,28
0.2020186689384539,0.041788131,0.0208940655,31
0.2716284004077147,0.041788131,0.0208940655,31
0.23545400506224123,0.041788131,0.0208940655,29
0.12173832721071032,0.041788131,0.0208940655,19
0.19785559528094834,0.041788131,0.0208940655,28
0.15864673708565294,0.041788131,0.0208940655,24
0.2749414401558325,0.041788131,0.0208940655,28
0.3288928719854825,0.041788131,0.0208940655,32
0.32692563486611653,0.041788131,0.0208940655,23
0.22091314618256072,0.041788131,0.0208940655,30
0.24233034635180944,0.041788131,0.0208940655,28
0.17950192639657617,0.041788131,0.0208940655,32
0.27181445328727516,0.041788131,0.0208940655,32
0.2210706154518559,0.041788131,0.0208940655,29
0.2842361098312056,0.041788131,0.0208940655,21
0.5058932143698083,0.041788131,0.0208940655,26
0.2598499134366042,0.041788131,0.0208940655,25
0.24361592677261876,0.041788131,0.0208940655,27
0.1905245861302533,0.0414601807,0.0205661152,23
0.19915215205142417,0.041788131,0.0208940655,23
0.14104591765021357,0.041788131,0.0208940655,22
0.2164335773629217,0.041788131,0.0208940655,27
0.20479135331140455,0.041788131,0.0208940655,25
0.3645498888477371,0.041788131,0.0208940655,31
0.2904476136275997,0.041788131,0.0208940655,30
0.42604358796860015,0.041788131,0.0208940655,25
0.11845598543454687,0.041788131,0.0208940655,27
0.227029761643014,0.041788131,0.0208940655,25
0.23734702479369907,0.041788131,0.0208940655,29
0.210984189213745,0.0413337406,0.0204396751,22
0.10157437746759954,0.0220412379,0.0106498627,17
0.28666904627717543,0.041788131,0.0208940655,27
0.24038192847551773,0.040025886100000005,0.0197047479,28
0.429648388308083,0.041788131,0.0208940655,31
0.14688537051325193,0.041788131,0.0208940655,28
0.23382029920647524,0.041788131,0.0208940655,31
0.1869278111447578,0.041788131,0.0208940655,23
0.22607369717704515,0.075439646,0.034242596,20
0.22377800171569712,0.049661513,0.028102435,24
0.4967196470060483,0.068495734,0.027754581,33
0.18935779325916186,0.032890706,0.016364977,21
