E,vpp,vp,Number of DPs
0.1374283002634725,0.043155052,0.025580488,49
0.12220781582085258,0.020436456999999998,0.010656999,37
0.13203376437742526,0.024394621999999998,0.014196157,43
0.13366102399968527,0.077392377,0.041805796,35
0.12934658907860982,0.018085804,0.008957256,32
0.13369202717978076,0.055783227,0.032940775,64
0.15122890400802252,0.057783390999999996,0.032123845,58
0.19460750237079022,0.069534024,0.041805796,68
0.14245280519525158,0.06835343,0.039004516,56
0.16200753590977915,0.072042793,0.041805796,79
0.1277510517973838,0.065230641,0.038730446,59
0.13144022800834726,0.036782989,0.023411669,56
0.14189301017094907,0.060911446999999994,0.039876785,61
0.15259201473781964,0.078604597,0.041805796,56
0.13711173034579277,0.071557906,0.038764704,61
0.14737772797420332,0.068203218,0.038827952,63
0.13661328560202524,0.061072198999999994,0.034600992,41
0.1342931441933477,0.050127955,0.026110176,53
0.1517997832439779,0.08079713599999999,0.041247122,45
0.13226379493637902,0.023042730999999997,0.012448978,51
0.14517787842086277,0.055353681,0.030034082,54
0.15860613864230955,0.082433633,0.041805796,55
0.1394389716134934,0.077252708,0.041805796,54
0.13640057779056772,0.070791045,0.040843926,51
0.13178768568722232,0.022660619,0.010852009,52
0.1348333056747065,0.021593336999999997,0.011605694,67
0.14661471459397765,0.028039188,0.015363578,46
0.17437706289305438,0.080517795,0.041805796,42
0.13716728629141187,0.074981112,0.041805796,44
0.1524088904564603,0.025854556,0.014293661,55
0.15142946656376965,0.059443606,0.037228346,54
0.16116316090072702,0.079039413,0.041805796,47
0.13123592523888825,0.07052752,0.039220605,48
0.13808905968525065,0.06914664100000001,0.037225712,53
0.15825957459370815,0.074809819,0.041805796,52
0.1415589222428706,0.083611592,0.041805796,58
0.1240789606209631,0.025219459,0.014820714,51
0.12539809020455525,0.053843674999999994,0.034311112,65
0.14005365387836544,0.081179246,0.041805796,41
0.14330880913182198,0.079808909,0.041805796,44
0.17571929936474362,0.08320839699999999,0.041805796,60
0.1357818590954482,0.06196291599999999,0.039215334,40
0.13343452582264753,0.046520281,0.028877202,55
0.16809027934281406,0.082939602,0.041805796,58
0.158135155888866,0.077423997,0.041805796,66
0.15294408474173055,0.080512527,0.041805796,57
0.13455150083990963,0.031217315,0.017432259,53
0.13317236032517532,0.037043879,0.018792054,72
0.1580269313277773,0.081347906,0.040474989,58
0.16555660698919886,0.08088937,0.041215498,55
0.14157299343232918,0.067251889,0.038885929,43
0.16727246306696678,0.080604758,0.041805796,63
0.13396103596472883,0.053822592,0.031299006,45
0.15304315974831442,0.07938727,0.041805796,42
0.15039658131329758,0.083611592,0.041805796,37
0.13833047700218704,0.037908243999999994,0.022270599,64
0.11960752899162609,0.016156791,0.007774023,41
0.15800127137366957,0.079337198,0.041805796,49
0.1582687144212402,0.083611592,0.041805796,45
0.1544387506679257,0.073942817,0.041805796,61
0.15321385495963988,0.083611592,0.041805796,40
0.16040847887065204,0.083611592,0.041805796,47
0.14238535161417656,0.083611592,0.041805796,71
0.14695023258190765,0.08300284599999999,0.041805796,63
0.12855053098414745,0.072870265,0.041805796,43
0.14726562570334728,0.074699137,0.041805796,57
0.15898873581905806,0.07799058,0.041805796,54
0.1723080090301435,0.08034386900000001,0.040182475,44
0.16315752472002806,0.083611592,0.041805796,51
0.13089368085142017,0.068556344,0.039787188,62
0.13843918586350817,0.069062311,0.041805796,48
0.13882185665026367,0.053224388,0.034005422,54
0.1397175505964983,0.048617949,0.025683263,48
0.15630325428569156,0.083611592,0.041805796,46
0.13588351674195118,0.071755551,0.040672634,71
0.1380740245169652,0.073128521,0.040467083,50
0.14855980702968877,0.082212269,0.041805796,56
0.15276803301736733,0.081055388,0.04012977,70
0.1415076676267384,0.058587147000000006,0.036833059,89
0.1462837907086761,0.083611592,0.041805796,47
0.14707757364330665,0.07657017199999999,0.041805796,35
0.12471202988879247,0.025335410000000003,0.012340932,68
0.13247873563543922,0.068956902,0.041671399,71
0.13332903927625067,0.07991168600000001,0.041805796,62
0.13328829570085998,0.067415272,0.041805796,42
0.13824937140983148,0.074430339,0.041805796,51
0.14842517216647474,0.08275249900000001,0.041805796,38
0.13092014791009748,0.020004275000000002,0.009526473,53
0.16870672187760744,0.083611592,0.041805796,56
0.15736133812662484,0.083611592,0.041805796,48
0.17489386447655658,0.083611592,0.041805796,47
0.1510263108689408,0.079134281,0.040308967,44
0.14976333110531964,0.081152893,0.041805796,53
0.1526857241022928,0.08148493600000001,0.041805796,38
0.1655524517455785,0.08100268599999999,0.041805796,49
0.1616339525455077,0.083611592,0.041805796,61
0.1500110371724881,0.07653591400000001,0.039658058,61
0.14314911889788676,0.07552134299999999,0.039389264,52
0.15296627072950583,0.083611592,0.041805796,40
0.13388727029472988,0.052605102,0.029488582,44
0.10263351414095573,0.041788131,0.0208940655,15
0.09002469915399544,0.021773872,0.0114848875,17
0.09159668762903446,0.0206095781,0.0091444468,21
0.10134812003203753,0.0412771069,0.0208940655,30
0.11125163195067572,0.041788131,0.0208940655,17
0.0892014518968607,0.015579671600000001,0.0063746395,25
0.08874442463448541,0.041780229700000004,0.0208940655,14
0.09972528029720037,0.0344428085,0.0208940655,20
0.08712238806439582,0.0388418362,0.0208940655,19
0.0907891576616721,0.021871334899999997,0.011425619,22
